eul_x, eul_y, eul_z, theta_ref, phi_ref, theta, phi, h0, h1, h2, h3
359.25,-15.50,5.56,28.2857,135.0000,16.4679,114.5084,1057024,861184,1458176,987904
359.31,-21.12,5.81,35.3571,135.0000,21.9101,118.9284,1074688,857344,1455360,1007104
359.19,-26.31,6.31,42.4286,135.0000,27.0591,120.6969,1096704,856064,1454592,1030144
359.13,-30.87,6.63,49.5000,135.0000,31.5778,122.0144,1118208,855296,1455616,1053952
355.44,7.88,4.50,0.0000,150.0000,9.0700,340.1824,1007872,891904,1494784,945664
355.63,1.88,3.13,7.0714,150.0000,3.6443,9.6613,1013760,877312,1484288,955392
355.63,-4.06,1.69,14.1429,150.0000,4.3990,108.0678,1021696,869632,1477120,965632
355.50,-9.88,0.31,21.2143,150.0000,9.8799,128.6874,1029376,859904,1470464,979968
355.38,-15.75,-1.06,28.2857,150.0000,15.7858,134.2343,1043456,854528,1468928,1001984
355.38,-21.31,-2.13,35.3571,150.0000,21.4182,136.0690,1058048,849920,1467904,1024256
355.31,-26.25,-2.88,42.4286,150.0000,26.4070,136.5628,1075968,848896,1470464,1050112
355.25,-31.06,-4.00,49.5000,150.0000,31.3190,137.5877,1094656,847872,1474304,1079552
356.88,6.06,4.31,0.0000,165.0000,7.4399,347.3008,1007872,889856,1491712,944128
356.94,0.50,1.63,7.0714,165.0000,1.7002,24.8348,1012224,876288,1487104,956416
356.94,-4.44,-1.44,14.1429,165.0000,4.6645,149.8869,1015552,867328,1483776,969984
356.88,-10.19,-4.31,21.2143,165.0000,11.0627,154.8186,1021440,857856,1480192,987136
356.88,-15.50,-7.06,28.2857,165.0000,17.0332,156.3712,1022464,851712,1482496,1009664
356.81,-20.31,-9.38,35.3571,165.0000,22.3716,156.5876,1040896,847872,1485056,1035520
356.88,-24.62,-11.81,42.4286,165.0000,27.3116,157.5018,1052672,845312,1490176,1063168
357.00,-29.06,-14.00,49.5000,165.0000,32.2588,157.7211,1065728,843008,1495296,1092352
358.38,7.25,4.44,0.0000,180.0000,8.5002,344.8445,1007104,892928,1492736,941568
358.31,2.88,0.12,7.0714,180.0000,2.8777,315.8021,1001472,877312,1491712,952576
358.44,-1.56,-3.88,14.1429,180.0000,4.1782,201.4769,1007360,870400,1493760,968192
358.56,-6.31,-8.25,21.2143,180.0000,10.3880,186.1410,1008896,862208,1497088,985344
358.69,-10.63,-12.13,28.2857,180.0000,16.1216,182.4598,1011456,854784,1499648,1004800
358.75,-14.50,-15.75,35.3571,180.0000,21.4082,181.1162,1019648,851456,1508096,1029376
358.75,-18.00,-19.37,42.4286,180.0000,26.4460,180.8569,1023232,847616,1516544,1054720
358.81,-21.37,-23.00,49.5000,180.0000,31.3989,180.9097,1030912,846080,1526272,1084160
357.94,5.94,4.00,0.0000,195.0000,7.1592,346.9050,1008384,891136,1489920,942592
357.88,3.06,-1.44,7.0714,195.0000,3.3831,287.7302,1004288,878592,1497344,955392
358.00,-0.56,-6.38,14.1429,195.0000,6.3998,217.9575,1003776,872448,1502208,969216
358.19,-3.94,-11.69,21.2143,195.0000,12.3329,204.5689,1002240,865792,1510144,985600
358.31,-7.13,-16.94,28.2857,195.0000,18.3751,200.4977,1002240,860416,1519872,1004800
358.38,-9.75,-21.56,35.3571,195.0000,23.6644,199.0438,1003008,855808,1531392,1027072
358.44,-12.13,-25.94,42.4286,195.0000,28.6316,198.3828,1006592,853760,1547008,1054464
358.44,-14.25,-30.25,49.5000,195.0000,33.4384,198.2136,1009152,849152,1553920,1079040
355.50,5.38,3.75,0.0000,210.0000,6.5539,345.4025,1010688,891904,1490432,944384
355.31,3.94,-2.50,7.0714,210.0000,4.6641,277.9002,1002752,880896,1500928,955136
355.44,1.81,-8.25,14.1429,210.0000,8.4468,232.8283,999936,877312,1512448,966656
355.63,-0.37,-14.13,21.2143,210.0000,14.1300,219.1042,996096,871168,1524224,980992
355.88,-2.13,-19.81,28.2857,210.0000,19.9261,214.7531,995328,866304,1538816,998656
356.00,-3.81,-25.12,35.3571,210.0000,25.4126,212.3717,995840,863744,1556736,1020672
356.06,-5.38,-29.81,42.4286,210.0000,30.2932,210.8422,996864,859648,1566464,1042432
356.00,-6.50,-34.31,49.5000,210.0000,34.9227,210.2733,997632,857600,1583104,1066496
354.50,4.56,4.75,0.0000,225.0000,6.5863,355.6535,1014016,892672,1488384,943616
354.31,4.25,-1.81,7.0714,225.0000,4.6204,286.2157,1003008,882944,1501696,951808
354.25,3.69,-8.44,14.1429,225.0000,9.2081,242.8571,1000448,880128,1521152,964096
354.19,3.25,-14.50,21.2143,225.0000,14.8598,231.8209,995328,877568,1538560,976384
354.31,2.81,-20.56,28.2857,225.0000,20.7540,227.1010,990720,874752,1558528,991744
354.50,2.25,-26.19,35.3571,225.0000,26.2840,224.4107,988672,871936,1577728,1009408
354.75,1.81,-31.00,42.4286,225.0000,31.0529,223.0962,988160,870144,1592064,1026304
355.00,1.63,-35.56,49.5000,225.0000,35.5996,222.6163,987136,868096,1609472,1045760
357.69,4.31,4.56,0.0000,240.0000,6.2781,359.3010,1016064,893696,1489920,945408
357.44,5.19,-1.75,7.0714,240.0000,5.4747,293.7957,1004032,888320,1507840,951040
357.44,6.44,-7.75,14.1429,240.0000,10.0749,262.1520,994048,885248,1527040,958464
357.69,7.75,-13.81,21.2143,240.0000,15.8382,251.9837,990976,882176,1548544,967424
358.00,8.69,-19.94,28.2857,240.0000,21.7480,246.5445,986368,880640,1570304,978944
358.44,9.31,-25.50,35.3571,240.0000,27.1472,243.4995,983040,879616,1588736,991232
358.75,9.75,-30.94,42.4286,240.0000,32.4375,241.2423,980224,877824,1607168,1004288
358.94,9.81,-35.13,49.5000,240.0000,36.4699,239.5457,980992,879616,1629952,1021696
2.69,5.88,4.63,0.0000,255.0000,7.4770,355.8985,1013504,893952,1488896,942848
2.56,7.81,-0.56,7.0714,255.0000,7.8327,313.4443,1002496,892160,1507328,945920
2.94,10.69,-6.63,14.1429,255.0000,12.5743,286.1434,995072,892672,1529344,948992
3.31,13.38,-12.31,21.2143,255.0000,18.1793,275.6810,989952,894208,1554432,955904
3.75,15.44,-17.62,28.2857,255.0000,23.4298,269.9647,984064,893952,1574656,962304
4.13,17.31,-22.69,35.3571,255.0000,28.5385,266.4718,980224,895232,1592576,968704
4.56,18.81,-27.50,42.4286,255.0000,33.3191,263.9382,977408,897280,1613312,976896
5.00,20.06,-32.13,49.5000,255.0000,37.8751,261.9854,974592,899584,1634560,986624
9.69,5.00,2.75,0.0000,270.0000,5.7064,353.4983,1011200,888832,1488896,945664
9.56,8.75,-1.69,7.0714,270.0000,8.9112,313.6466,1001472,892672,1510656,946176
9.94,12.38,-6.69,14.1429,270.0000,14.0664,296.5505,994304,897024,1531392,946432
10.25,16.19,-11.38,21.2143,270.0000,19.7845,290.1542,987136,900096,1551360,947712
10.44,19.62,-15.56,28.2857,270.0000,25.0466,287.0233,983552,905728,1574400,951552
10.69,22.75,-19.87,35.3571,270.0000,30.2089,284.5462,979968,910336,1592832,954880
10.88,25.44,-23.87,42.4286,270.0000,34.8867,282.6899,976128,915456,1611776,957440
11.13,27.81,-27.87,49.5000,270.0000,39.3770,281.0607,974080,922880,1635072,962816
13.38,5.38,2.19,0.0000,285.0000,5.8031,350.5202,1009664,887808,1488384,944384
13.38,10.56,-1.06,7.0714,285.0000,10.6158,322.6309,998912,896256,1510912,941312
13.88,15.38,-5.00,14.1429,285.0000,16.1676,310.8603,993024,904960,1533440,940544
14.31,19.87,-8.56,21.2143,285.0000,21.6410,306.0053,987136,914432,1554944,939520
14.69,24.19,-11.94,28.2857,285.0000,26.9729,303.4193,983296,922112,1571072,939264
15.00,28.37,-14.69,35.3571,285.0000,31.9510,302.6330,981248,934912,1594112,940288
15.50,32.25,-17.87,42.4286,285.0000,36.8725,301.5020,979456,948480,1617920,942336
15.94,35.75,-21.00,49.5000,285.0000,41.4616,300.5070,977408,962560,1644544,944896
19.31,7.19,3.13,0.0000,300.0000,7.8375,357.8111,1008896,892416,1489664,941824
19.25,13.56,1.12,7.0714,300.0000,13.6091,338.9918,1000704,905728,1509632,936192
19.44,20.00,-1.19,14.1429,300.0000,20.0352,331.0396,994304,918272,1529344,931840
19.81,25.69,-3.31,21.2143,300.0000,25.9002,327.4645,990464,932864,1549312,929280
20.31,30.87,-5.31,28.2857,300.0000,31.3287,325.5495,987136,947456,1567232,927744
20.87,35.50,-7.25,35.3571,300.0000,36.2328,324.3325,986624,965632,1590528,929024
21.56,39.63,-9.25,42.4286,300.0000,40.6903,323.4228,985344,985344,1613568,929024
22.31,43.50,-11.31,49.5000,300.0000,44.9469,322.7352,986368,1010176,1642752,929792
22.00,8.38,1.31,0.0000,315.0000,8.4772,345.9067,1007104,892416,1495296,944640
22.00,15.31,0.69,7.0714,315.0000,15.3279,339.5708,1000192,908544,1511936,936192
22.12,21.87,0.00,14.1429,315.0000,21.8750,337.1250,995072,923904,1527808,929280
22.37,28.00,-0.44,21.2143,315.0000,28.0034,336.4798,992768,944384,1546496,925696
22.69,33.19,-0.81,28.2857,315.0000,33.1974,336.2851,991744,962560,1560320,922624
23.00,37.94,-1.31,35.3571,315.0000,37.9602,336.0186,993024,987136,1582080,922112
23.37,42.44,-1.31,42.4286,315.0000,42.4578,336.6035,995584,1015040,1605632,921344
23.69,46.69,-1.81,49.5000,315.0000,46.7227,336.4643,996608,1044736,1632256,921344
24.62,8.38,3.00,0.0000,330.0000,8.8961,359.3330,1008640,893440,1493248,944384
24.62,15.13,3.94,7.0714,330.0000,15.6291,354.2170,1004288,911872,1504000,933376
24.56,21.31,4.75,14.1429,330.0000,21.8354,352.1269,1000960,929280,1514752,925696
24.37,26.62,5.31,21.2143,330.0000,27.1498,350.6591,1001984,953344,1530880,921600
24.12,31.37,6.13,28.2857,330.0000,31.9673,350.1713,996608,975616,1541888,917248
23.81,36.13,7.63,35.3571,330.0000,36.9209,350.7312,1004544,1002240,1558784,915200
23.56,40.06,8.75,42.4286,330.0000,41.0069,350.8829,1007360,1031680,1576960,913664
23.19,44.00,10.06,49.5000,330.0000,45.1359,351.0691,1010432,1061888,1595648,912384
22.50,8.13,-0.31,0.0000,345.0000,8.1310,335.2974,1004544,887552,1498880,948480
22.94,13.94,2.44,7.0714,345.0000,14.1490,347.8575,1002752,905472,1503744,936192
23.25,19.62,4.88,14.1429,345.0000,20.2214,352.2004,1002752,923904,1509888,928000
23.37,24.75,7.13,21.2143,345.0000,25.7552,354.4350,1003264,942848,1515008,921856
23.50,29.50,9.38,28.2857,345.0000,30.9538,356.1301,1006848,967936,1526528,917504
23.62,33.63,11.50,35.3571,345.0000,35.5372,357.5061,1010176,992512,1534464,914176
23.50,37.56,13.88,42.4286,345.0000,40.0432,358.7734,1005312,1023488,1549824,911872
23.19,40.63,16.12,49.5000,345.0000,43.7082,359.8368,1020416,1053440,1564416,909824
