0.5;0.5;0;0;0;0;0
0.534333333;0.53025;0.001787082;0.020815512;-0.001549053;-0.013443073;0.001902617
0.5635;0.55575;0.00689303;0.045908184;0.000860585;-0.021124829;0.008134243
0.596333333;0.589583333;0.013275466;0.071856287;0.004130809;-0.0260631;0.015799866
0.630666667;0.6245;0.019147307;0.096948959;0.007917384;-0.028532236;0.023870353
0.655666667;0.653083333;0.026550932;0.126318791;0.013080895;-0.031550069;0.033600137
0.677583333;0.68175;0.036252234;0.158254919;0.019621343;-0.032921811;0.045301671
0.696833333;0.709916667;0.044421751;0.189620758;0.024956971;-0.034019204;0.056245069
0.490083333;0.4865;-0.001276487;-0.010265184;0.000172117;0.006858711;-0.001127711
0.522916667;0.53125;0.003574164;0.009409752;-0.003958692;-0.007407407;0.000404454
0.54475;0.576083333;0.010977789;0.030225264;-0.00636833;-0.01563786;0.004799216
0.566083333;0.614583333;0.018892009;0.054462504;-0.005851979;-0.021947874;0.011388665
0.580166667;0.646833333;0.025019147;0.081551183;-0.005507745;-0.027434842;0.018406936
0.598916667;0.680166667;0.041358182;0.109780439;-0.002753873;-0.029080933;0.029825954
0.6135;0.720333333;0.053867756;0.139435415;-0.000344234;-0.03127572;0.040420804
0.626;0.75525;0.06433495;0.174793271;0.003270224;-0.032647462;0.052437746
0.48175;0.495333333;-0.000510595;-0.013401768;-0.001549053;0.007681756;-0.001944915
0.496833333;0.547416667;0.008680112;0.002566296;-0.00929432;-0.004115226;-0.000540785
0.512;0.6005;0.018636712;0.021100656;-0.014629948;-0.01399177;0.002778912
0.520333333;0.646333333;0.030890988;0.042486456;-0.016523236;-0.018930041;0.009481042
0.527083333;0.692666667;0.047740618;0.069575135;-0.017039587;-0.021947874;0.019582073
0.53225;0.723416667;0.064079653;0.094667807;-0.017383821;-0.02441701;0.029236657
0.540583333;0.757333333;0.082716365;0.123467351;-0.016695353;-0.025514403;0.04099349
0.546333333;0.791666667;0.10492724;0.158540063;-0.01394148;-0.0260631;0.055865681
0.496333333;0.494833333;-0.001787082;-0.00855432;0.002237522;0.007681756;-0.000105531
0.498416667;0.546916667;0.007658923;0.00142572;-0.009810671;-0.004389575;-0.001278901
0.501;0.595833333;0.021444983;0.018819504;-0.014974182;-0.01042524;0.003716266
0.5005;0.642166667;0.036762829;0.036213288;-0.020309811;-0.015912209;0.009188524
0.497916667;0.688;0.054888946;0.056743656;-0.022547332;-0.018106996;0.017744568
0.495833333;0.733833333;0.076844524;0.080410607;-0.023924269;-0.019478738;0.028463031
0.49325;0.771333333;0.098289507;0.104362703;-0.024612737;-0.019478738;0.039640184
0.492166667;0.802083333;0.122542762;0.134873111;-0.022891566;-0.018655693;0.053967154
0.484333333;0.5;0.000255297;-0.010835472;0.001204819;0.009327846;-1.18772E-05
0.476583333;0.551083333;0.013786061;-0.001996008;-0.011359725;0.000274348;0.000176169
0.465083333;0.6005;0.027316824;0.006843456;-0.020309811;-0.006035665;0.001953701
0.453666667;0.646833333;0.045698238;0.020530368;-0.025989673;-0.009876543;0.007590598
0.441166667;0.691666667;0.067398519;0.035357856;-0.030464716;-0.011248285;0.015260843
0.43125;0.732833333;0.090630585;0.053892216;-0.031841652;-0.010973937;0.025426803
0.4245;0.766166667;0.11488384;0.074137439;-0.033390706;-0.010699588;0.036232746
0.41825;0.8;0.143987746;0.098659823;-0.033046472;-0.008230453;0.050342661
0.466166667;0.45625;-0.004850651;-0.0213858;0.004130809;0.016186557;-0.001479771
0.448416667;0.496333333;0.007658923;-0.0213858;-0.011531842;0.009053498;-0.004051305
0.421333333;0.534916667;0.021700281;-0.01710864;-0.019965577;0.004663923;-0.002677503
0.397916667;0.58175;0.041358182;-0.010550328;-0.025473322;0.005761317;0.002773962
0.377083333;0.627583333;0.062547868;-0.003992016;-0.032185886;0.004938272;0.007827059
0.358333333;0.670833333;0.084758744;0.00570288;-0.037349398;0.005486968;0.014649799
0.342166667;0.709916667;0.109011999;0.016253208;-0.039242685;0.008504801;0.023631831
0.328583333;0.744833333;0.134031146;0.030225264;-0.040619621;0.018381344;0.035504533
0.4505;0.50575;0.003318866;-0.020530368;-0.006196213;0.008504801;-0.003725728
0.41975;0.539083333;0.019913199;-0.021670944;-0.018416523;0.007407407;-0.003191715
0.385416667;0.5745;0.038039316;-0.020530368;-0.026850258;0.008504801;-0.000209127
0.3505;0.608833333;0.057186622;-0.019389792;-0.034595525;0.01042524;0.003406636
0.321333333;0.64425;0.080418688;-0.013972056;-0.037349398;0.015912209;0.011252361
0.297916667;0.673916667;0.102118969;-0.008839464;-0.039931153;0.021399177;0.018686882
0.276;0.704166667;0.124329844;-0.003136584;-0.042685026;0.026337449;0.026211421
0.25675;0.732833333;0.148327802;0.005132592;-0.044406196;0.033744856;0.035699763
0.5005;0.5115;-0.001531785;-0.004847448;0.000688468;0.003017833;-0.000668233
0.467666667;0.532333333;0.009701302;-0.014827488;-0.013597246;0.004115226;-0.003652051
0.421833333;0.55625;0.02374266;-0.016823496;-0.019277108;0.006858711;-0.001374808
0.38125;0.585416667;0.039060505;-0.019389792;-0.027366609;0.008504801;0.000202226
0.340083333;0.613;0.05744192;-0.022526376;-0.034251291;0.013443073;0.003526831
0.303083333;0.6385;0.078121011;-0.021670944;-0.037349398;0.021124829;0.010056375
0.270333333;0.660916667;0.101353076;-0.019674936;-0.04010327;0.031001372;0.018144061
0.239583333;0.683333333;0.115394435;-0.014827488;-0.040791738;0.044170096;0.025986326
0.476583333;0.507333333;0.003318866;-0.011690904;-0.000860585;0.010150892;0.000229567
0.429166667;0.517166667;0.014296656;-0.021100656;-0.010843373;0.013717421;-0.000982488
0.38125;0.528666667;0.028082716;-0.026233248;-0.017728055;0.01920439;0.000831451
0.333333333;0.544833333;0.044166454;-0.032221272;-0.025301205;0.026886145;0.003382531
0.2875;0.5615;0.063824355;-0.035928144;-0.030120482;0.039506173;0.009320476
0.24325;0.576083333;0.084758744;-0.038779584;-0.034251291;0.054595336;0.016580801
0.204166667;0.588;0.107224917;-0.038209296;-0.034079174;0.073799726;0.027184043
0.16825;0.601583333;0.129435793;-0.037639008;-0.035628227;0.09218107;0.037087407
0.491166667;0.5;-0.000765892;-0.009124608;0.000688468;0.007407407;-0.000448656
0.437;0.499;0.009190707;-0.023096664;-0.008261618;0.017009602;-0.001289493
0.384333333;0.5;0.017104927;-0.03136584;-0.014974182;0.02085048;-0.002096154
0.33125;0.501083333;0.028593311;-0.038209296;-0.019449225;0.032921811;0.00096415
0.280666667;0.502583333;0.043655859;-0.045052752;-0.024268503;0.048559671;0.005723569
0.233833333;0.50525;0.063058463;-0.049044768;-0.025645439;0.069958848;0.014581776
0.192666667;0.509916667;0.082716365;-0.050470488;-0.025989673;0.091632373;0.024472144
0.154666667;0.514083333;0.105693132;-0.050470488;-0.025473322;0.116872428;0.036655438
0.46875;0.5;0.003063569;-0.009694896;0.000516351;0.009876543;0.000940392
0.415583333;0.488;0.006637733;-0.028229256;-0.008261618;0.017832647;-0.003005123
0.366666667;0.476583333;0.014296656;-0.035643;-0.011531842;0.030178326;-0.000674965
0.31875;0.464083333;0.024508552;-0.045337896;-0.015146299;0.046639232;0.002665897
0.270833333;0.453083333;0.036762829;-0.053321928;-0.018072289;0.066941015;0.008077407
0.226;0.445333333;0.052335971;-0.0570288;-0.017555938;0.092455418;0.017551663
0.183833333;0.439083333;0.063313761;-0.059024808;-0.017039587;0.117969822;0.026304797
0.143166667;0.43075;0.089864692;-0.058739664;-0.014113597;0.149245542;0.041564243
0.473416667;0.488583333;-0.001531785;-0.011690904;0.000344234;0.007407407;-0.001367762
0.4255;0.465083333;0.001531785;-0.027944112;-0.003442341;0.018655693;-0.002799744
0.38125;0.438583333;0.006127138;-0.036783576;-0.00464716;0.033196159;-0.00052686
0.336416667;0.414583333;0.010467194;-0.046478472;-0.005507745;0.050205761;0.002171685
0.290583333;0.39375;0.019147307;-0.053892216;-0.005851979;0.073799726;0.008300709
0.252083333;0.371833333;0.026550932;-0.059595096;-0.004991394;0.097942387;0.014976707
0.215083333;0.352583333;0.0395711;-0.061591104;-0.001204819;0.128120713;0.026223973
0.179166667;0.333333333;0.052591269;-0.064442543;0.002065404;0.158573388;0.03719688
0.45575;0.488;0.002552974;-0.012261192;-0.000344234;0.009602195;-0.000112564
0.416166667;0.4495;0.000255297;-0.0285144;-0.001032702;0.028257888;-0.000258479
0.380666667;0.416166667;0.001787082;-0.036213288;-0.000172117;0.037311385;0.000678266
0.342166667;0.379666667;0.003318866;-0.046763616;0.000860585;0.055967078;0.003345729
0.30675;0.347416667;0.008424815;-0.053036784;0.004819277;0.080932785;0.010285023
0.275;0.316666667;0.013530763;-0.059309952;0.008777969;0.106447188;0.017361492
0.24475;0.287;0.020679091;-0.061020816;0.015834768;0.136351166;0.027961052
0.217166667;0.25675;0.026295634;-0.064157399;0.02151463;0.166529492;0.037545589
0.446333333;0.512;0.007658923;-0.012261192;-0.007228916;0.00521262;-0.001654641
0.414583333;0.470833333;0.002297677;-0.0285144;-0.00757315;0.014540466;-0.004812352
0.385416667;0.43225;0;-0.034502424;-0.005507745;0.024965706;-0.003761116
0.354166667;0.391166667;0.00102119;-0.041631024;-0.002237522;0.041152263;-0.000423773
0.323416667;0.351;0.000510595;-0.0499002;0.001032702;0.059259259;0.002725589
0.297333333;0.313;0.005105948;-0.051896208;0.009122203;0.083950617;0.01157064
0.276;0.277583333;0.007403625;-0.055032792;0.017039587;0.109465021;0.01971886
0.254166667;0.24275;0.011998979;-0.058169376;0.025989673;0.140740741;0.030140004
0.463;0.48025;-0.000255297;-0.013116624;-0.00172117;0.006584362;-0.002127182
0.4495;0.428083333;-0.007403625;-0.024522384;0.005679862;0.017558299;-0.002171962
0.43075;0.379666667;-0.010467194;-0.029369832;0.01222031;0.030452675;0.00070899
0.411916667;0.33075;-0.010467194;-0.03421728;0.020654045;0.045816187;0.005446439
0.397333333;0.283333333;-0.011488384;-0.038779584;0.031325301;0.064471879;0.011382303
0.38275;0.239583333;-0.012509574;-0.041631024;0.041652324;0.085596708;0.018277109
0.36875;0.201083333;-0.009446005;-0.04419732;0.053184165;0.11303155;0.028143098
0.35775;0.165083333;-0.008424815;-0.047619048;0.062478485;0.137722908;0.036039383
0.45575;0.49425;0.007403625;-0.008269176;-0.003098107;0.006858711;0.000723763
0.454166667;0.438583333;-0.003574164;-0.019104648;0.00636833;0.01563786;-0.000168155
0.451583333;0.38225;-0.006127138;-0.023381808;0.017728055;0.027160494;0.003844901
0.447416667;0.330166667;-0.011488384;-0.027944112;0.028055077;0.038957476;0.006895014
0.441166667;0.278166667;-0.015317845;-0.029654976;0.041135972;0.054046639;0.012552448
0.4375;0.23175;-0.018126117;-0.030795552;0.055938038;0.07133059;0.01958674
0.432833333;0.189083333;-0.018892009;-0.032506416;0.068502582;0.09218107;0.027321307
0.43075;0.151583333;-0.019402604;-0.035357856;0.077796902;0.111111111;0.033536888
0.454666667;0.491166667;0.008424815;-0.00855432;-0.00292599;0.007956104;0.001225152
0.459916667;0.441166667;-0.002808272;-0.013686912;0.010154905;0.014266118;0.00198146
0.470333333;0.390083333;-0.007658923;-0.01710864;0.023924269;0.023045267;0.005550493
0.48125;0.336416667;-0.01480725;-0.01996008;0.0383821;0.032373114;0.008996971
0.4875;0.285416667;-0.018892009;-0.019389792;0.055765921;0.045541838;0.015756489
0.492666667;0.239083333;-0.022466173;-0.021670944;0.067297762;0.057613169;0.020193454
0.496833333;0.19325;-0.024253255;-0.02281152;0.080034423;0.072427984;0.026349408
0.4995;0.155166667;-0.025274445;-0.0213858;0.095008606;0.089711934;0.034515074
0.476583333;0.466666667;0.004084759;-0.009409752;0.001032702;0.009602195;0.001327476
0.497916667;0.41975;-0.006637733;-0.010265184;0.014285714;0.010973937;0.002089184
0.513;0.3745;-0.018126117;-0.00998004;0.027710843;0.015363512;0.00374205
0.530166667;0.33125;-0.017615522;-0.008269176;0.043201377;0.022496571;0.009953312
0.545833333;0.288583333;-0.022466173;-0.006558312;0.058175559;0.02962963;0.014695176
0.560416667;0.247916667;-0.02578504;-0.00427716;0.073321859;0.038408779;0.02041711
0.572333333;0.208333333;-0.028338014;-0.003136584;0.084337349;0.046639232;0.024875496
0.58125;0.171833333;-0.030635691;-0.000855432;0.09827883;0.057064472;0.030963045
0.417666667;0.4755;0.008680112;-0.019104648;-0.005851979;0.012345679;-0.000982709
0.447416667;0.441166667;-0.003318866;-0.0142572;0.008433735;0.013168724;0.001006598
0.478666667;0.398916667;-0.009701302;-0.009694896;0.022891566;0.015089163;0.004646133
0.514083333;0.35575;-0.017104927;-0.007698888;0.037177281;0.016735254;0.00727718
0.54525;0.316666667;-0.020934389;-0.000570288;0.05524957;0.022222222;0.013991779
0.572916667;0.279166667;-0.025019147;0.004562304;0.068674699;0.025788752;0.018501652
0.597916667;0.244833333;-0.035486342;0.008269176;0.07848537;0.027983539;0.019812936
0.61925;0.212;-0.031146285;0.016538352;0.094148021;0.035390947;0.028732758
0.475;0.482833333;0.002297677;-0.005417736;-0.002409639;0.001097394;-0.001108076
0.522416667;0.45625;-0.006382436;0.001996008;0.010154905;-0.001920439;0.00096201
0.565083333;0.4255;-0.012254276;0.010835472;0.023407917;-0.001920439;0.005017169
0.6015;0.396333333;-0.017360225;0.0213858;0.0383821;-0.001097394;0.01032757
0.633833333;0.366666667;-0.019913199;0.033646992;0.054733219;0.001371742;0.017459688
0.664583333;0.3385;-0.021700281;0.048189336;0.071944923;0.004389575;0.025705888
0.692666667;0.313;-0.023997958;0.060165384;0.083648881;0.005486968;0.031325819
0.71825;0.284916667;-0.026040337;0.073852295;0.098967298;0.007407407;0.038546666
0.472916667;0.478166667;0.004850651;-0.009124608;-0.001032702;0.00877915;0.000868123
0.523916667;0.461416667;-0.004595354;0.003136584;0.010154905;0.001097394;0.002448382
0.572333333;0.44425;-0.010722492;0.017678928;0.022891566;-0.003566529;0.006570368
0.616666667;0.426583333;-0.01480725;0.034787568;0.038037866;-0.005761317;0.013064217
0.654666667;0.409916667;-0.016083738;0.053892216;0.051979346;-0.005761317;0.021006627
0.690583333;0.39325;-0.01684963;0.073567151;0.065920826;-0.006584362;0.029013496
0.7255;0.379166667;-0.017360225;0.095238095;0.081067126;-0.005761317;0.03829592
0.758333333;0.362;-0.017615522;0.120901055;0.09707401;-0.006035665;0.048580969
0.504166667;0.471333333;-0.000765892;-0.005132592;0.001204819;0.009327846;0.001158545
0.560916667;0.465083333;-0.007403625;0.00998004;0.009982788;-0.00521262;0.001836646
0.609833333;0.457333333;-0.009701302;0.027373824;0.02151463;-0.008504801;0.007670588
0.6515;0.451;-0.011233087;0.048189336;0.035283993;-0.010150892;0.015522338
0.69325;0.448416667;-0.010467194;0.074137439;0.049913941;-0.011248285;0.025583975
0.73175;0.4495;-0.009956599;0.098659823;0.060240964;-0.014814815;0.033532343
0.762;0.44475;-0.009190707;0.127174223;0.075387263;-0.014540466;0.044707578
0.7875;0.442666667;-0.006127138;0.162532079;0.093459552;-0.013717421;0.059036768
0.44325;0.487;0.00893541;-0.016538352;-0.006196213;0.010699588;-0.000774892
