60, 57, 51, 60,1704704, 1706496, 1490432, 1260032
62, 53, 51, 66,1476096, 1698560, 1689600, 1229824
67, 44, 52, 83,1185792, 1722112, 2248960, 1233664
69, 40, 50, 92,1138688, 1747968, 2595584, 1241856
80, 31, 53, 114,1059840, 1790720, 3335424, 1300224
87, 27, 54, 130,1042176, 1860096, 3671552, 1385984
80, 31, 53, 114,1065472, 1786880, 3185920, 1300736
75, 36, 51, 104,1089280, 1722368, 2776064, 1239808
66, 44, 51, 84,1144576, 1604096, 2009344, 1197056
63, 48, 51, 74,1174528, 1549824, 1691648, 1181696
60, 58, 51, 60,1520128, 1533696, 1278208, 1180928
57, 52, 54, 66,1337344, 1714944, 1400320, 1136640
54, 46, 62, 77,1199616, 2188544, 1837056, 1100032
51, 43, 65, 86,1188096, 2495488, 2104064, 1090560
49, 37, 77, 104,1178880, 3188224, 2736384, 1080320
48, 34, 85, 112,1177344, 3537152, 3044864, 1078016
49, 37, 77, 104,1187072, 3106816, 2655232, 1081088
51, 39, 71, 92,1190400, 2725888, 2326272, 1084928
52, 46, 61, 77,1197056, 2064384, 1758976, 1095680
55, 49, 58, 71,1213952, 1817344, 1539584, 1109504
59, 58, 51, 60,1464576, 1488896, 1267712, 1170688
54, 56, 55, 60,1499904, 1743360, 1276416, 1118720
46, 57, 68, 64,1634560, 2482432, 1327872, 1060864
43, 57, 74, 66,1732608, 2940416, 1398784, 1043968
33, 59, 92, 73,1982208, 3930880, 1576192, 1020416
28, 61, 101, 79,2123008, 4421888, 1690368, 1014272
33, 59, 93, 73,1968128, 3785984, 1580288, 1024256
36, 58, 82, 70,1817600, 3237632, 1483264, 1033472
45, 56, 68, 65,1603584, 2327808, 1340672, 1059584
49, 56, 62, 62,1519616, 1948672, 1294336, 1081856
60, 58, 50, 60,1419776, 1469952, 1280768, 1165056
55, 60, 55, 56,1651456, 1596928, 1231616, 1128960
48, 69, 67, 52,2220032, 2098176, 1180160, 1089024
44, 75, 72, 50,2566656, 2412544, 1166848, 1079296
38, 84, 87, 47,3374848, 3161344, 1158144, 1076480
34, 92, 100, 46,3803904, 3572480, 1158400, 1079552
38, 85, 89, 47,3271168, 3096832, 1159936, 1078016
41, 80, 81, 48,2831104, 2701824, 1166080, 1080064
49, 70, 66, 53,2095872, 2054656, 1190656, 1095936
51, 67, 60, 54,1812992, 1809152, 1211392, 1111552
60, 58, 51, 60,1353728, 1476352, 1286912, 1165312
58, 64, 53, 54,1661184, 1483008, 1210880, 1167872
58, 77, 57, 47,2378496, 1517056, 1134848, 1193216
58, 85, 59, 43,2847232, 1566720, 1109760, 1218560
62, 102, 66, 35,3876352, 1765888, 1081600, 1420032
62, 115, 71, 30,4412928, 1917696, 1080320, 1562112
60, 101, 65, 34,3784448, 1819904, 1097984, 1454592
59, 92, 62, 38,3195904, 1726464, 1117440, 1345024
59, 77, 57, 46,2290688, 1618688, 1169920, 1211648
58, 72, 54, 50,1915136, 1579520, 1202432, 1194752
59, 58, 51, 60,1391360, 1542656, 1326080, 1180928
64, 64, 49, 56,1556736, 1465856, 1254144, 1230080
70, 76, 46, 50,1975808, 1404672, 1199872, 1619968
76, 81, 44, 47,2239232, 1378816, 1182720, 1856768
91, 98, 41, 40,2911232, 1336064, 1155840, 2418688
100, 109, 40, 38,3307264, 1330176, 1155584, 2725376
93, 98, 41, 40,2882048, 1342976, 1163520, 2359040
83, 90, 42, 44,2502656, 1357568, 1171456, 2036480
72, 75, 45, 49,1916416, 1403648, 1202432, 1528064
67, 69, 48, 53,1703936, 1429248, 1224192, 1335296
61, 58, 51, 61,1392128, 1527808, 1300736, 1158912
66, 61, 47, 62,1377024, 1434624, 1297920, 1221888
80, 64, 39, 61,1383195, 1334272, 1335040, 1726208
90, 68, 34, 62,1416704, 1294592, 1393152, 2040576
113, 75, 26, 65,1544960, 1234688, 1552896, 2734592
128, 82, 22, 68,1654528, 1222144, 1648640, 3033344
114, 76, 26, 65,1591552, 1245696, 1566976, 2629632
101, 73, 31, 63,1515776, 1271552, 1490176, 2253568
81, 65, 39, 62,1457920, 1348864, 1383168, 1611520
72, 63, 44, 60,1456640, 1394432, 1350400, 1371392
61, 59, 51, 60,1490944, 1550848, 1331200, 1152512
65, 56, 49, 64,1305600, 1459968, 1487616, 1192448
77, 51, 41, 74,1160704, 1379840, 1907456, 1434368
87, 49, 38, 82,1126912, 1349632, 2157312, 1624064
108, 46, 32, 102,1085952, 1315072, 2772992, 2114304
124, 46, 28, 113,1073920, 1303552, 3044608, 2355968
111, 46, 33, 103,1093376, 1318144, 2655488, 2061312
97, 47, 35, 93,1115392, 1336064, 2317056, 1794048
79, 51, 41, 76,1178112, 1395712, 1781248, 1384960
72, 52, 45, 69,1241600, 1431552, 1573888, 1233408
