53, 56, 58, 60,1628928, 1946880, 1365760, 1143040
55, 52, 59, 66,1417984, 1937664, 1558528, 1142272
59, 43, 58, 83,1181952, 1955072, 2071296, 1148928
63, 39, 60, 92,1143552, 1982208, 2375680, 1159168
70, 30, 62, 115,1078272, 2074368, 3068672, 1186560
77, 26, 64, 131,1059328, 2139648, 3394816, 1211648
71, 31, 62, 116,1082624, 2053376, 2923520, 1182976
66, 34, 61, 104,1106432, 1984000, 2555648, 1162752
60, 43, 58, 85,1157120, 1843456, 1831168, 1121792
58, 49, 58, 75,1181184, 1781760, 1530368, 1105920
52, 57, 58, 61,1465344, 1777664, 1246208, 1101312
52, 53, 62, 67,1311744, 1972224, 1306112, 1077248
49, 47, 71, 80,1209344, 2471168, 1698816, 1061632
46, 43, 76, 89,1201152, 2767104, 1940736, 1055488
44, 38, 91, 108,1202432, 3437568, 2515456, 1053184
43, 34, 102, 121,1204480, 3735040, 2770176, 1052672
43, 36, 93, 108,1212928, 3317504, 2423808, 1053952
45, 40, 83, 99,1216256, 2951936, 2111232, 1054976
49, 46, 72, 80,1233152, 2335488, 1629184, 1063936
50, 49, 67, 73,1265408, 2068480, 1429248, 1067264
52, 56, 59, 61,1457920, 1680128, 1245184, 1101056
49, 57, 65, 64,1497600, 2008832, 1256192, 1068800
42, 58, 78, 67,1634048, 2747904, 1290496, 1033216
36, 60, 87, 71,1726208, 3148544, 1348864, 1022464
27, 62, 110, 80,1963776, 4016640, 1530368, 1008896
22, 65, 125, 90,2073600, 4379392, 1607936, 1002240
28, 63, 111, 81,1947136, 3834112, 1506304, 1011200
32, 61, 97, 75,1831168, 3369472, 1426176, 1019904
41, 58, 78, 67,1621248, 2541568, 1294080, 1039104
44, 58, 71, 65,1536512, 2176325, 1273088, 1050880
53, 57, 59, 61,1425408, 1604864, 1254400, 1099776
50, 63, 64, 58,1636352, 1820416, 1214976, 1076224
43, 73, 77, 55,2140160, 2324736, 1175296, 1053696
39, 78, 84, 53,2447872, 2634496, 1170176, 1050880
31, 90, 105, 51,3141888, 3326976, 1167360, 1054976
29, 100, 116, 51,3479040, 3648000, 1166080, 1056000
32, 90, 106, 50,3032576, 3232512, 1167616, 1054976
36, 83, 96, 52,2655232, 2882048, 1172736, 1054720
42, 71, 78, 55,2000384, 2266368, 1190912, 1061376
45, 67, 69, 57,1746688, 2020352, 1205504, 1070336
52, 58, 59, 61,1351936, 1629696, 1264384, 1101824
51, 63, 60, 55,1643008, 1655040, 1201920, 1104640
53, 76, 65, 48,2294272, 1716992, 1133824, 1124608
52, 83, 67, 44,2699520, 1785088, 1112576, 1142272
53, 102, 76, 35,3670016, 2008320, 1085440, 1198592
56, 116, 83, 31,4130816, 2124288, 1076224, 1267456
53, 103, 77, 36,3546112, 2020864, 1090048, 1197056
53, 92, 70, 40,2986240, 1903616, 1104384, 1165056
53, 78, 65, 47,2150912, 1769728, 1146368, 1127936
53, 70, 64, 52,1796864, 1721088, 1174016, 1114624
54, 57, 57, 61,1338112, 1701888, 1266432, 1104896
55, 60, 56, 55,1496832, 1517568, 1215744, 1135360
64, 72, 53, 50,1875712, 1438208, 1158912, 1239808
67, 79, 51, 46,2130688, 1418752, 1147136, 1432576
78, 91, 48, 40,2770176, 1383680, 1127424, 1914880
86, 102, 47, 37,3159552, 1369088, 1121280, 2201344
78, 92, 49, 39,2770688, 1398528, 1138176, 1892096
73, 86, 50, 42,2404608, 1422592, 1153024, 1620480
64, 73, 52, 49,1863168, 1470208, 1183232, 1216000
61, 68, 55, 53,1671680, 1501184, 1203200, 1166848
53, 57, 58, 60,1400576, 1753600, 1275136, 1107456
58, 58, 54, 59,1396480, 1509376, 1272320, 1152000
69, 63, 47, 60,1395712, 1396480, 1284096, 1380608
77, 64, 43, 60,1413376, 1350400, 1301504, 1628928
95, 70, 34, 62,1522432, 1282816, 1428992, 2295808
106, 74, 30, 63,1587200, 1256960, 1519616, 2623488
96, 69, 35, 61,1549824, 1287168, 1451776, 2233600
86, 68, 38, 60,1494016, 1321472, 1369856, 1859072
71, 62, 47, 60,1427712, 1397760, 1293056, 1301248
66, 59, 51, 60,1424128, 1447168, 1279232, 1180160
52, 57, 59, 61,1466368, 1735680, 1276672, 1099008
57, 52, 56, 64,1289728, 1540864, 1369344, 1126656
68, 49, 48, 74,1162496, 1431040, 1733632, 1205504
75, 47, 45, 80,1129472, 1396736, 1971712, 1317120
93, 43, 39, 95,1085696, 1357056, 2571264, 1750016
104, 42, 37, 105,1070592, 1349376, 2903808, 1989376
94, 42, 39, 96,1092352, 1363456, 2479872, 1705472
84, 44, 42, 89,1115392, 1383168, 2142464, 1470464
70, 50, 48, 73,1168384, 1437440, 1627648, 1192704
63, 51, 52, 70,1196544, 1469952, 1433088, 1149184
