-0.61,265.14,0.20,0.25
-0.61,265.14,0.20,0.25
-0.61,265.01,0.20,0.25
-0.61,265.01,0.20,0.25
-0.66,264.15,0.20,0.25
-0.61,264.76,0.20,0.25
-0.64,130.78,0.20,0.25
-0.56,130.35,0.20,0.25
-0.56,130.16,0.20,0.25
-0.56,129.79,0.20,0.25
-0.56,129.60,0.21,0.25
-0.48,131.85,0.21,0.25
-0.48,131.91,0.21,0.25
-0.54,131.21,0.21,0.25
-0.65,143.52,0.23,0.25
-1.09,141.54,0.22,0.26
-1.09,158.26,0.23,0.26
-0.39,179.11,0.23,0.25
-0.19,197.22,0.21,0.25
-0.54,206.28,0.20,0.25
-0.63,216.65,0.20,0.25
-0.24,241.56,0.19,0.25
-0.10,261.23,0.17,0.25
0.15,283.83,0.15,0.25
0.49,300.30,0.14,0.25
0.78,311.99,0.13,0.25
1.13,319.78,0.12,0.25
1.79,331.48,0.11,0.25
-0.28,340.40,0.11,0.25
3.52,347.20,0.11,0.24
4.16,357.07,0.10,0.24
5.00,5.17,0.10,0.24
5.80,12.95,0.10,0.23
6.38,20.58,0.10,0.23
7.07,26.73,0.10,0.22
7.60,32.06,0.11,0.22
7.98,39.61,0.12,0.21
8.23,48.35,0.15,0.21
8.57,57.90,0.17,0.22
8.42,66.33,0.20,0.22
7.81,72.97,0.24,0.23
7.23,81.74,0.26,0.23
7.04,92.83,0.29,0.24
6.41,101.26,0.31,0.25
5.80,109.65,0.32,0.26
5.24,119.38,0.32,0.27
4.51,127.95,0.32,0.28
3.66,138.28,0.31,0.28
2.97,150.73,0.29,0.28
2.54,160.69,0.27,0.28
2.49,168.75,0.25,0.27
2.79,179.39,0.23,0.27
3.00,190.06,0.21,0.27
3.13,203.57,0.19,0.27
2.87,214.31,0.17,0.27
2.41,226.41,0.14,0.27
1.92,239.34,0.13,0.27
1.54,252.00,0.11,0.27
1.48,268.24,0.10,0.27
1.64,282.17,0.09,0.26
1.67,295.11,0.08,0.26
1.91,307.89,0.08,0.26
2.02,321.94,0.08,0.25
2.24,333.83,0.08,0.25
2.69,345.10,0.08,0.24
3.33,354.44,0.10,0.23
3.85,5.65,0.11,0.23
4.48,16.17,0.12,0.22
5.25,25.45,0.12,0.22
5.84,34.23,0.14,0.21
6.23,43.96,0.15,0.21
6.47,51.62,0.18,0.21
6.79,59.43,0.19,0.22
7.16,68.31,0.21,0.22
7.00,76.28,0.24,0.23
6.65,85.36,0.27,0.23
6.51,96.67,0.30,0.24
6.12,106.17,0.31,0.25
5.80,117.09,0.33,0.26
5.26,129.08,0.33,0.27
4.61,140.52,0.32,0.28
4.11,150.32,0.30,0.28
3.72,159.16,0.29,0.28
3.47,169.86,0.26,0.28
3.14,181.03,0.24,0.28
2.65,193.41,0.21,0.27
2.33,205.13,0.19,0.27
1.92,216.04,0.17,0.27
1.40,230.16,0.15,0.27
0.92,243.72,0.13,0.27
0.74,260.50,0.12,0.26
0.63,275.40,0.11,0.26
0.52,291.24,0.10,0.26
0.71,306.71,0.09,0.25
0.97,321.80,0.09,0.25
-1.03,338.84,0.09,0.24
2.10,351.58,0.09,0.24
2.70,4.87,0.11,0.23
3.16,15.09,0.14,0.22
3.84,24.78,0.15,0.22
4.73,34.47,0.16,0.22
5.58,46.12,0.18,0.22
5.78,56.92,0.21,0.22
5.48,66.42,0.24,0.22
5.23,76.00,0.27,0.23
4.95,85.12,0.29,0.23
4.43,94.28,0.31,0.24
3.97,104.22,0.32,0.25
3.62,114.81,0.32,0.26
3.23,127.09,0.32,0.26
2.99,139.72,0.31,0.26
2.83,151.35,0.30,0.26
2.54,162.09,0.28,0.26
2.34,173.27,0.26,0.26
2.09,183.24,0.23,0.26
1.42,194.33,0.21,0.26
0.97,201.14,0.19,0.26
0.42,218.06,0.18,0.26
0.16,229.43,0.17,0.26
-0.00,240.80,0.16,0.26
0.04,251.70,0.15,0.26
0.15,263.26,0.14,0.26
0.33,274.08,0.14,0.25
0.47,285.27,0.13,0.25
0.57,295.38,0.12,0.25
0.74,305.39,0.12,0.25
1.02,312.52,0.12,0.25
1.33,317.69,0.12,0.25
1.49,321.51,0.13,0.24
1.11,318.36,0.15,0.24
0.72,304.15,0.17,0.23
0.12,284.37,0.19,0.23
-0.03,259.37,0.20,0.22
0.03,232.93,0.19,0.21
0.25,211.14,0.19,0.20
0.55,191.84,0.18,0.20
1.07,179.19,0.18,0.19
1.61,168.39,0.17,0.19
2.16,159.34,0.17,0.19
2.32,151.55,0.15,0.20
2.46,141.50,0.14,0.20
2.53,132.44,0.13,0.21
2.50,122.21,0.13,0.21
2.73,111.22,0.13,0.22
3.13,100.97,0.14,0.23
3.49,91.86,0.15,0.24
3.79,83.35,0.16,0.25
3.82,74.09,0.16,0.25
3.97,66.61,0.16,0.26
3.98,57.23,0.16,0.26
4.09,49.93,0.17,0.26
4.02,39.08,0.18,0.26
3.81,27.69,0.19,0.27
3.60,10.86,0.19,0.27
3.41,359.33,0.19,0.26
3.07,348.73,0.20,0.26
-0.37,338.59,0.21,0.26
1.97,326.21,0.22,0.25
1.56,314.94,0.22,0.25
1.23,301.97,0.22,0.24
0.84,290.45,0.22,0.23
0.30,275.54,0.22,0.22
0.06,256.05,0.21,0.22
0.12,235.77,0.20,0.21
0.52,215.56,0.19,0.21
1.27,202.85,0.19,0.20
1.96,191.65,0.18,0.20
2.44,180.08,0.17,0.19
3.33,164.73,0.16,0.20
3.60,157.63,0.16,0.20
3.74,149.44,0.15,0.21
3.97,139.50,0.14,0.21
4.04,130.65,0.14,0.22
3.78,121.73,0.14,0.23
3.61,112.35,0.14,0.24
3.67,103.21,0.14,0.24
3.57,93.48,0.14,0.25
3.43,84.39,0.15,0.26
3.30,76.96,0.15,0.26
-0.15,68.28,0.16,0.26
2.87,58.40,0.16,0.26
2.42,47.18,0.17,0.26
1.71,34.18,0.18,0.26
1.32,23.53,0.19,0.26
1.22,4.02,0.19,0.25
0.83,355.37,0.20,0.25
0.37,345.47,0.21,0.24
-0.21,336.25,0.21,0.24
-0.79,321.06,0.22,0.24
-1.03,304.90,0.22,0.23
-1.53,283.48,0.22,0.22
-1.69,259.96,0.21,0.22
-1.82,238.79,0.21,0.21
-1.60,203.65,0.20,0.21
-1.20,179.75,0.19,0.20
