-1.59,66.39,0.25,-0.27
-1.69,70.08,0.25,-0.27
-1.77,69.77,0.25,-0.27
-1.71,63.80,0.25,-0.27
-1.75,54.43,0.25,-0.27
-1.72,57.26,0.26,-0.27
-1.86,268.29,0.25,-0.27
-1.87,292.73,0.25,-0.27
-1.88,320.25,0.24,-0.27
-1.54,345.25,0.24,-0.27
-1.17,4.90,0.23,-0.27
-0.51,13.81,0.23,-0.27
0.53,19.17,0.22,-0.27
1.71,21.44,0.21,-0.27
3.17,24.33,0.20,-0.27
5.33,22.48,0.19,-0.27
7.19,24.25,0.17,-0.27
9.20,22.64,0.16,-0.27
11.21,23.45,0.14,-0.26
13.33,23.42,0.12,-0.26
14.89,23.52,0.11,-0.27
16.41,23.89,0.09,-0.27
17.72,22.94,0.08,-0.27
19.18,23.10,0.07,-0.27
21.06,23.77,0.05,-0.27
22.30,23.72,0.04,-0.26
22.94,23.09,0.04,-0.26
23.37,22.89,0.03,-0.26
24.16,22.77,0.02,-0.26
25.43,21.91,0.00,-0.26
26.26,21.58,-0.01,-0.26
27.16,20.79,-0.02,-0.26
27.42,21.78,-0.02,-0.27
27.71,21.92,-0.02,-0.26
28.27,21.72,-0.03,-0.26
28.97,21.39,-0.04,-0.26
29.76,21.47,-0.06,-0.27
30.80,21.68,-0.07,-0.27
31.65,22.60,-0.09,-0.27
32.57,22.50,-0.09,-0.27
33.09,22.30,-0.10,-0.27
33.24,22.49,-0.10,-0.27
33.63,22.36,-0.11,-0.27
33.75,21.96,-0.11,-0.27
33.98,22.37,-0.12,-0.27
34.28,20.47,-0.12,-0.27
34.52,20.82,-0.13,-0.27
35.29,21.11,-0.14,-0.27
36.07,21.46,-0.15,-0.27
36.65,21.69,-0.17,-0.28
37.22,22.25,-0.20,-0.28
37.95,22.51,-0.23,-0.28
38.77,21.52,-0.28,-0.28
39.64,21.26,-0.32,-0.28
40.56,21.72,-0.37,-0.29
41.17,21.91,-0.39,-0.29
41.70,21.88,-0.43,-0.29
42.55,22.04,-0.47,-0.29
43.24,22.02,-0.50,-0.29
43.74,22.11,-0.54,-0.29
44.50,22.15,-0.57,-0.30
45.05,22.28,-0.61,-0.30
45.71,22.23,-0.64,-0.29
46.11,22.29,-0.66,-0.30
46.61,22.49,-0.68,-0.30
46.90,22.04,-0.70,-0.29
47.29,22.06,-0.73,-0.29
47.81,22.11,-0.75,-0.29
48.18,22.10,-0.78,-0.30
48.70,22.25,-0.80,-0.30
49.33,22.63,-0.81,-0.30
49.78,22.66,-0.82,-0.30
50.04,22.62,-0.82,-0.30
50.39,22.57,-0.83,-0.30
50.81,22.71,-0.84,-0.30
51.32,22.87,-0.85,-0.30
51.77,22.90,-0.86,-0.30
51.99,22.85,-0.86,-0.30
52.21,22.77,-0.86,-0.30
52.48,22.44,-0.87,-0.30
52.88,22.63,-0.88,-0.31
53.44,23.30,-0.89,-0.32
53.90,23.72,-0.90,-0.32
54.45,24.10,-0.91,-0.32
54.91,24.14,-0.91,-0.32
55.20,24.27,-0.91,-0.32
54.58,24.35,-0.86,-0.31
52.22,24.59,-0.78,-0.30
48.40,24.50,-0.54,-0.29
43.91,23.26,-0.30,-0.28
39.30,22.92,-0.14,-0.27
35.16,23.09,-0.08,-0.27
30.45,21.98,-0.02,-0.26
26.17,21.15,0.04,-0.26
22.05,20.52,0.08,-0.25
17.01,19.73,0.14,-0.26
11.28,18.19,0.19,-0.26
7.43,17.17,0.21,-0.26
5.45,15.58,0.22,-0.26
4.45,11.45,0.23,-0.26
3.75,9.30,0.23,-0.26
3.33,7.98,0.24,-0.26
3.03,6.03,0.24,-0.26
2.63,6.42,0.24,-0.26
2.41,359.95,0.25,-0.26
1.15,346.01,0.27,-0.26
-0.59,297.44,0.29,-0.26
1.92,245.90,0.32,-0.26
5.47,232.27,0.34,-0.27
8.97,226.68,0.36,-0.27
12.19,223.82,0.39,-0.28
15.73,219.69,0.42,-0.28
18.84,217.57,0.46,-0.29
21.61,217.66,0.50,-0.30
24.80,215.85,0.54,-0.30
27.22,215.31,0.58,-0.31
29.68,215.14,0.61,-0.31
31.53,215.75,0.64,-0.31
33.15,215.95,0.66,-0.31
34.47,216.50,0.67,-0.31
35.66,216.84,0.68,-0.31
36.45,220.96,0.68,-0.31
37.30,221.39,0.69,-0.31
37.96,220.64,0.71,-0.31
38.73,221.79,0.72,-0.32
39.45,221.71,0.73,-0.32
39.80,218.45,0.75,-0.32
40.09,212.80,0.75,-0.32
39.99,212.76,0.75,-0.32
40.27,212.35,0.76,-0.32
40.87,212.30,0.78,-0.32
41.48,212.59,0.78,-0.32
41.90,212.87,0.79,-0.32
42.21,212.93,0.80,-0.32
42.63,212.90,0.81,-0.32
43.29,214.19,0.83,-0.32
43.97,214.34,0.84,-0.32
44.64,214.66,0.86,-0.32
45.14,214.66,0.86,-0.32
45.54,214.58,0.89,-0.33
46.33,214.37,0.90,-0.32
46.98,214.57,0.92,-0.32
47.52,214.99,0.94,-0.32
48.18,214.92,0.94,-0.33
49.37,213.55,0.94,-0.31
47.90,214.33,0.90,-0.31
47.00,214.05,0.86,-0.31
45.55,213.85,0.85,-0.32
45.37,213.14,0.85,-0.32
45.42,213.18,0.87,-0.31
45.96,213.56,0.88,-0.31
46.55,214.23,0.89,-0.30
47.00,214.86,0.91,-0.30
47.33,215.20,0.92,-0.30
47.81,215.66,0.93,-0.29
48.37,216.24,0.95,-0.29
48.82,216.49,0.96,-0.29
49.20,216.79,0.97,-0.29
49.56,217.26,0.98,-0.29
49.86,217.63,0.98,-0.28
50.24,217.88,0.99,-0.28
50.64,218.07,1.01,-0.28
51.10,218.29,1.01,-0.27
51.39,218.55,1.02,-0.27
51.61,218.68,1.03,-0.27
