abs_error_phi
0.26116795148977
0.04501494245398607
0.0574410258210063
0.020018695222546956
0.016932466154500503
0.013030634793675722
0.034537307033584375
0.15690723569580212
0.320014201653114
0.18757705869114538
0.09440884280808515
0.0368035878317714
0.02983785086261359
0.05580359213176056
0.0020724627015749064
0.009271791450760958
0.030697243953760056
0.019202026811451667
0.4846356430390659
0.24310086543101272
0.3646036226921556
0.20089068637257523
0.3063101115709264
0.0775011550070312
0.11384108105206836
0.1928912681536869
0.2883201347980088
0.1947866617707802
0.7724826445851589
0.21229730627382004
0.9380536972626659
0.37003076322835593
0.20886434234514173
0.03226619005276632
0.005806132350358872
0.006876534570471549
0.11219196843804813
0.2676178523780841
0.6903497831046854
0.19649137351556645
0.8923990679322125
1.8585366202787892
0.851094795704527
0.2869960545398129
0.2340101838150428
0.36409824238420363
0.619052754296189
2.541629903082378
1.4491087320107696
0.2106107012452978
0.7238617575863464
0.7805232755565461
0.26711418330450654
0.09001383140166608
0.062076002052634305
0.06536299224974185
0.1192687490245623
0.9140478307294937
0.937242972895965
0.279385629416411
0.261155301005902
0.20337880505456019
0.11936437414953804
0.1485950583186888
0.2127668981279287
0.07921998728794355
0.05857260504544781
0.20609365761912768
0.147601660944507
0.3730532352610849
0.37548461153183554
0.004261774306172583
0.10964169923229283
0.08640237221120817
0.06867455842999837
0.058743212619889906
0.05987759362734213
0.02613547758306911
0.22621522720661646
0.343809214601535
0.23638053526849534
0.05771712546172236
0.04337216545995526
0.007727068905118761
0.013390514853548252
0.01321635738780813
0.02688890083987361
0.059903141481908895
0.058974528230917755
0.5554613537772424
0.25846721168620546
0.05118090901990113
0.08661107787722355
0.05640115587217509
0.13108885667333414
0.06274484916479484
0.1058250177993818
0.09204557552311732
0.003208138742376132
0.5500619707222443
0.13523117389369488
0.07022759462887013
0.10200678942284863
0.15291634784761987
0.15554877635320807
0.18608257301900488
0.18245978732558243
0.13987826417739563
0.40803600211088903
0.7018093338384772
2.773106285265917
0.08088051462903412
0.17412085033876679
0.05485840194246627
0.02244403420509844
0.08542525262841139
0.18890798685775056
0.3254183821550214
0.9562911967123409
0.7480627795804291
1.460553655797566
0.0227128169900217
0.09129683111258569
0.15260843404444913
0.05178249188494899
0.09904137790500389
0.10027318461852985
0.0685982991503451
0.7251020713429792
0.7320330093906846
1.0017252415404725
0.30271361293976584
0.22425323474317294
0.1269627534158193
0.07733985257054421
0.12151050280755937
0.19317071389722162
0.2760254000550897
0.5655836463452202
0.8409736296585519
0.5927589046396573
0.26959591875627664
0.1921213419625336
0.09678902564749903
0.09754648966278312
0.12876280601482382
0.20225188754500056
0.3217577264390563
0.46034660331458355
1.1254197544525815
0.4639882756959208
0.3135842135852651
0.24202437544603095
0.02576231138478713
0.04873201679529959
0.021497822582728254
0.07818090584215032
0.26861189712818057
0.3215230401722531
0.7911301442362153
0.017760891135842227
0.005423015417793886
0.01810720601016169
0.031461517258092764
0.051331466622483335
0.034917940557831706
0.18857175279754568
0.30612219553079556
0.07581302158722236
0.00860306349379747
0.09816652644853541
0.07081399931365162
0.14111604592661808
0.10953234420940361
0.048573332909676914
0.10171521194438582
0.24592593484830472
0.42698488957051084
0.6595755597870023
0.23937136597520658
0.03193895954792003
0.1520474364421266
0.002283771755524411
0.11676214450866818
0.0805957940160964
0.2498722937778488
0.27802145091594577
1.7714184475856563
0.08824125383427361
0.07711625005202993
