0.079869,0.578236,0.315438,0.202063,0.259375,0.260875
0.043659,0.542953,0.316500,0.202063,0.258750,0.261750
0.006430,0.386436,0.318375,0.202250,0.259250,0.262812
-0.045972,6.278823,0.319375,0.202063,0.258500,0.262750
-0.030501,4.481227,0.320875,0.201875,0.257688,0.263500
0.009123,4.078215,0.321875,0.201688,0.257375,0.263937
0.055758,4.006383,0.324250,0.202063,0.256562,0.264750
0.105573,3.953449,0.327375,0.202375,0.255750,0.265375
0.166394,3.910488,0.331625,0.202500,0.254063,0.265938
0.228974,3.943905,0.335625,0.202938,0.253250,0.267250
0.289090,3.935962,0.339938,0.203813,0.252625,0.268687
0.333776,3.918913,0.343875,0.204562,0.252063,0.269000
0.373144,3.925288,0.348750,0.205125,0.251125,0.270688
0.424829,3.922276,0.354562,0.205563,0.250688,0.272312
0.470367,3.924458,0.359000,0.206813,0.250688,0.274188
0.509739,3.928506,0.365500,0.208063,0.250375,0.275063
0.557499,3.959716,0.372688,0.209438,0.249625,0.276125
0.589650,3.972644,0.377125,0.210000,0.249625,0.277250
0.616117,3.992963,0.381562,0.211250,0.249437,0.278063
0.639590,4.008987,0.386563,0.212375,0.249625,0.278875
0.666804,4.020195,0.391750,0.213563,0.249250,0.279688
0.692025,4.024728,0.396813,0.214000,0.248938,0.281250
0.715546,4.027228,0.400750,0.214750,0.249187,0.282313
0.736867,4.030890,0.405437,0.215500,0.249375,0.283625
0.751024,4.033686,0.410000,0.216563,0.249500,0.284438
0.773619,4.042620,0.415750,0.217500,0.248813,0.285188
0.792337,4.049776,0.419937,0.218000,0.248688,0.286000
0.804117,4.059082,0.422187,0.218875,0.249062,0.286750
0.817698,4.070759,0.426938,0.220187,0.249062,0.287125
0.832730,4.084124,0.436188,0.221688,0.248750,0.287063
0.844673,4.092747,0.442187,0.221750,0.248563,0.287625
0.854861,4.096569,0.446000,0.222750,0.248938,0.288500
0.868800,4.094477,0.453813,0.223438,0.248938,0.288500
0.875145,4.094944,0.457938,0.223625,0.248625,0.288938
0.885075,4.098045,0.463625,0.223438,0.248625,0.290062
0.894735,4.101674,0.470750,0.224000,0.248938,0.290938
0.903778,4.104023,0.479813,0.225187,0.248938,0.291625
0.912543,4.104771,0.488063,0.225938,0.248813,0.291438
0.915820,4.109777,0.491688,0.226375,0.248312,0.291500
0.920656,4.110435,0.491125,0.225938,0.248438,0.291625
0.924881,4.112003,0.492937,0.226437,0.248625,0.291125
0.920338,4.112902,0.489688,0.226250,0.248750,0.289313
0.906439,4.110013,0.471125,0.223875,0.248375,0.285562
0.865969,4.102041,0.431500,0.220313,0.248375,0.282500
0.823053,4.098584,0.416688,0.218375,0.248625,0.279875
0.780149,4.093682,0.405437,0.216313,0.249000,0.276688
0.720904,4.087893,0.393063,0.214375,0.248688,0.273375
0.668535,4.086365,0.381750,0.212063,0.248875,0.271188
0.610359,4.088793,0.372312,0.211000,0.249500,0.269375
0.562764,4.096357,0.365313,0.210188,0.250250,0.267000
0.507357,4.105333,0.357813,0.209000,0.250125,0.265375
0.461395,4.116806,0.350625,0.207625,0.251000,0.264125
0.409082,4.120690,0.343563,0.206813,0.252125,0.263250
0.348853,4.116603,0.337687,0.205813,0.253188,0.262063
0.285014,4.115952,0.332750,0.204938,0.253938,0.261438
0.231345,4.130761,0.328750,0.204125,0.255125,0.261375
0.186994,4.143705,0.325312,0.203750,0.256312,0.261875
0.136452,4.097842,0.322625,0.203500,0.257875,0.261313
0.079049,4.181664,0.320812,0.203313,0.258375,0.260938
0.045942,4.288315,0.318875,0.203000,0.258938,0.260875
0.025290,4.415226,0.318187,0.203438,0.259625,0.260875
0.004019,4.491878,0.317250,0.203313,0.259750,0.260625
-0.025630,4.674077,0.315688,0.202500,0.260500,0.261063
-0.049819,0.239446,0.312687,0.202125,0.262125,0.261375
-0.006983,0.941788,0.311375,0.202312,0.263250,0.261500
0.026751,0.989345,0.310188,0.202125,0.264313,0.261375
0.068428,1.013828,0.309125,0.201688,0.265313,0.262125
0.108887,1.036289,0.307500,0.201437,0.266875,0.263000
0.139719,1.062299,0.307750,0.202187,0.268438,0.263750
0.183496,1.073186,0.307500,0.202250,0.269937,0.264375
0.225833,1.079249,0.306125,0.202000,0.272187,0.265563
0.270876,1.103805,0.305500,0.202500,0.275000,0.266188
0.318402,1.124080,0.305625,0.202688,0.277125,0.266688
0.361159,1.138680,0.304500,0.202625,0.280313,0.268500
0.416155,1.156082,0.303313,0.202750,0.284188,0.270313
0.463788,1.148202,0.302813,0.203000,0.289062,0.271937
0.513159,1.124683,0.302938,0.203313,0.291875,0.273688
0.553560,1.123531,0.302063,0.203313,0.297062,0.276125
0.595662,1.084744,0.301187,0.203625,0.301563,0.278625
0.626640,1.094799,0.301375,0.204188,0.306375,0.280813
0.661602,1.082958,0.301313,0.204750,0.310688,0.282500
0.691902,1.075707,0.301187,0.204938,0.315125,0.284687
0.719172,1.065023,0.300438,0.205250,0.319500,0.286750
0.742722,1.071107,0.300688,0.205938,0.324375,0.288750
0.765488,1.066105,0.300563,0.206750,0.329250,0.290062
0.789858,1.070202,0.300438,0.206687,0.332375,0.292563
0.810414,1.071833,0.300000,0.206875,0.337312,0.295125
0.832663,1.078500,0.300188,0.207750,0.342250,0.296875
0.854600,1.089373,0.300375,0.208313,0.346188,0.298938
0.874782,1.103293,0.300500,0.208375,0.349938,0.300625
0.889241,1.105051,0.299937,0.208562,0.356687,0.302125
0.899226,1.105229,0.300125,0.209125,0.365375,0.303938
0.912897,1.117927,0.300250,0.209938,0.378375,0.305562
0.929429,1.121339,0.300438,0.209562,0.386687,0.308063
0.942843,1.124882,0.299813,0.210250,0.401187,0.310500
0.959740,1.128186,0.300063,0.211000,0.416375,0.312438
0.974907,1.129847,0.300500,0.211313,0.413750,0.310562
0.965683,1.118945,0.300250,0.210000,0.383125,0.304375
0.930891,1.113922,0.299500,0.208438,0.349375,0.297688
0.882636,1.117077,0.299563,0.207313,0.337312,0.292500
0.840119,1.104282,0.299937,0.206500,0.328375,0.287625
0.792106,1.092195,0.300312,0.205125,0.317250,0.283250
0.735486,1.077258,0.300125,0.204125,0.308812,0.280000
0.685631,1.071528,0.300813,0.203750,0.303187,0.277250
0.642500,1.061020,0.301563,0.203313,0.296813,0.274437
0.596583,1.051061,0.302312,0.202562,0.290313,0.272125
0.546287,1.040740,0.302438,0.202125,0.285500,0.270125
0.493201,1.029253,0.303562,0.202063,0.280437,0.268375
0.439832,1.023313,0.304875,0.202063,0.276375,0.266125
0.386344,0.996965,0.306437,0.202063,0.272125,0.264500
0.336583,0.970234,0.307125,0.201875,0.269688,0.263687
0.296778,0.944528,0.307813,0.202187,0.268187,0.263063
0.252198,0.918632,0.309687,0.202562,0.266062,0.262125
0.204260,0.894683,0.311313,0.202625,0.263875,0.261438
0.159023,0.873875,0.312250,0.202375,0.262375,0.261313
0.113736,0.837024,0.313812,0.202938,0.261125,0.261375
0.080120,0.796627,0.315625,0.203187,0.260500,0.260938
0.054423,0.700043,0.317000,0.203125,0.258750,0.261313
0.016913,0.577817,0.317563,0.202938,0.259250,0.262250
-0.009837,0.318191,0.318500,0.203375,0.259313,0.262125
-0.028142,6.055183,0.319125,0.203813,0.258875,0.261563
-0.022456,5.134218,0.319937,0.203562,0.258250,0.261563
0.003660,4.707925,0.321125,0.204750,0.258250,0.261500
0.033874,4.575171,0.322562,0.205313,0.257875,0.261000
0.061622,4.508024,0.324063,0.205750,0.257000,0.260938
0.088782,4.456306,0.324500,0.205563,0.257000,0.261125
0.117466,4.415518,0.325938,0.205938,0.256687,0.261563
0.142695,4.394340,0.327625,0.206625,0.256438,0.261438
0.172167,4.362442,0.329937,0.206813,0.255437,0.261625
0.200286,4.325271,0.331250,0.206813,0.255063,0.262063
0.226800,4.319277,0.333313,0.207938,0.254625,0.262125
0.264111,4.321585,0.336250,0.209063,0.254188,0.261625
0.302371,4.336983,0.339500,0.210313,0.253188,0.261500
0.334626,4.341700,0.341750,0.210750,0.252938,0.261875
0.370204,4.324360,0.344375,0.212125,0.252938,0.261937
0.397866,4.342061,0.347187,0.213563,0.252875,0.261438
0.430132,4.365158,0.350875,0.215062,0.252375,0.261250
0.458487,4.371809,0.354625,0.216313,0.252000,0.261687
0.494075,4.382759,0.358063,0.217500,0.252125,0.262125
0.520733,4.392955,0.362500,0.219813,0.252063,0.262625
0.551969,4.392765,0.367625,0.221563,0.251750,0.262375
0.571858,4.394109,0.371188,0.222188,0.251063,0.262750
0.589221,4.390470,0.373375,0.223375,0.251375,0.263375
0.609107,4.391839,0.376938,0.225000,0.251437,0.263750
0.626249,4.389013,0.381063,0.226313,0.251250,0.263313
0.637757,4.394191,0.382437,0.226313,0.251000,0.263813
0.648495,4.388397,0.386937,0.228125,0.251188,0.264562
0.673104,4.386917,0.390687,0.229875,0.251375,0.265250
0.693680,4.384996,0.395750,0.231125,0.251437,0.265375
0.709902,4.389258,0.400375,0.233063,0.250937,0.265500
0.732935,4.401632,0.404438,0.234313,0.250875,0.266125
0.751107,4.409535,0.409000,0.237313,0.251375,0.266562
0.776789,4.415728,0.414688,0.239375,0.251188,0.266313
0.790918,4.417661,0.418500,0.240313,0.250750,0.266937
0.809135,4.423894,0.420938,0.241812,0.251375,0.267062
0.825898,4.431077,0.424875,0.244000,0.251500,0.267625
0.845802,4.431409,0.432250,0.246063,0.251625,0.267875
0.862098,4.433426,0.441500,0.247187,0.251063,0.268000
0.870194,4.431409,0.445812,0.247187,0.251188,0.268625
0.883463,4.431617,0.452125,0.248187,0.251250,0.269500
0.888942,4.425631,0.460875,0.249625,0.251437,0.269313
0.896051,4.421725,0.467250,0.250813,0.251312,0.268938
0.900540,4.421429,0.469313,0.250313,0.251000,0.269188
0.904635,4.420095,0.467500,0.250937,0.251312,0.269313
0.906587,4.415070,0.468250,0.251500,0.251312,0.269250
0.905320,4.411621,0.469000,0.252000,0.251563,0.268813
0.907275,4.412044,0.471750,0.252562,0.251063,0.268750
0.915304,4.418024,0.478125,0.253437,0.251125,0.269062
0.921386,4.422454,0.478313,0.254500,0.251563,0.269438
0.925689,4.423197,0.484063,0.255313,0.251688,0.269000
0.927840,4.422476,0.484437,0.254500,0.251188,0.268313
0.917269,4.419510,0.469313,0.250187,0.250688,0.267062
0.887318,4.419928,0.431562,0.243813,0.250750,0.265438
0.833412,4.409707,0.410812,0.236500,0.250688,0.262625
0.761250,4.415982,0.392875,0.230625,0.250437,0.260563
0.696869,4.425169,0.376500,0.224250,0.250563,0.259875
0.622080,4.419866,0.363750,0.220313,0.251375,0.259313
0.556803,4.419292,0.354625,0.216875,0.251688,0.258375
0.494243,4.424571,0.347438,0.214313,0.252250,0.258125
0.437930,4.424632,0.340313,0.211250,0.252875,0.258250
0.374816,4.425181,0.334063,0.209250,0.253875,0.258625
0.315608,4.417469,0.330063,0.207438,0.254875,0.259250
0.248807,4.384872,0.326250,0.205750,0.255437,0.259625
0.188044,4.375688,0.322688,0.204125,0.257063,0.260625
0.120228,4.375570,0.319438,0.203875,0.258687,0.261563
0.071457,4.369523,0.318000,0.203125,0.260000,0.262125
0.015838,4.362030,0.316125,0.202375,0.260875,0.262937
-0.036578,3.865548,0.314687,0.201563,0.261687,0.264313
-0.019587,1.856776,0.312875,0.201625,0.262937,0.265438
0.020972,1.617294,0.312625,0.201875,0.263937,0.265938
0.060439,1.518677,0.312562,0.201750,0.264625,0.266250
0.097901,1.475710,0.312188,0.201063,0.264937,0.267313
0.132941,1.481441,0.312063,0.200625,0.266125,0.269062
0.175760,1.493271,0.310812,0.200250,0.267437,0.270625
0.218070,1.473661,0.310625,0.200750,0.269000,0.272187
0.266882,1.449429,0.310313,0.200312,0.270750,0.274312
0.319284,1.448817,0.309313,0.199500,0.272187,0.276125
0.358479,1.441621,0.308250,0.199312,0.274688,0.278688
0.400069,1.453604,0.308500,0.199312,0.277438,0.281813
0.452740,1.467300,0.307938,0.199000,0.280000,0.284000
0.491722,1.453076,0.306937,0.198750,0.283437,0.287188
0.530912,1.448322,0.306000,0.198625,0.288000,0.291938
0.577831,1.447027,0.306125,0.198813,0.292188,0.295812
0.614882,1.441793,0.306188,0.198750,0.297438,0.300250
0.659501,1.432752,0.306313,0.198813,0.301500,0.304938
0.693362,1.436499,0.305938,0.198375,0.305750,0.309875
0.721886,1.442402,0.306313,0.198625,0.309812,0.314750
0.751451,1.446832,0.306937,0.198875,0.313313,0.319062
0.775621,1.453580,0.307125,0.198625,0.317438,0.324187
0.802089,1.459169,0.307063,0.198938,0.321375,0.327750
0.821802,1.461748,0.307312,0.199375,0.324688,0.329937
0.839189,1.459634,0.307375,0.199563,0.327125,0.332750
0.857716,1.456563,0.307500,0.199000,0.331625,0.337438
0.879608,1.457890,0.307250,0.199312,0.333938,0.340375
0.890653,1.471742,0.307750,0.199375,0.338000,0.344813
0.908088,1.485067,0.308188,0.199750,0.342875,0.357188
0.927653,1.488488,0.308125,0.199437,0.347938,0.369125
0.942958,1.500900,0.308438,0.199875,0.350625,0.377063
0.951776,1.502675,0.309000,0.200125,0.357188,0.385500
0.964953,1.506394,0.309375,0.200188,0.357375,0.388438
0.968223,1.508422,0.308750,0.199750,0.364063,0.394813
0.976991,1.507982,0.308875,0.200000,0.364938,0.392625
0.976888,1.509144,0.309000,0.200125,0.369437,0.396750
0.983477,1.510990,0.309313,0.200063,0.370750,0.401875
0.988977,1.507424,0.309000,0.199875,0.376125,0.407750
0.995621,1.509197,0.308938,0.200250,0.379438,0.407563
0.996656,1.511383,0.309250,0.200188,0.369250,0.391375
0.982440,1.513180,0.309250,0.199750,0.345688,0.354625
0.943163,1.515079,0.307625,0.198813,0.333500,0.335875
0.893975,1.520723,0.306937,0.198813,0.323063,0.324875
0.844787,1.521903,0.306563,0.198750,0.314813,0.315937
0.795550,1.520598,0.306313,0.198625,0.306062,0.306688
0.738645,1.518032,0.305562,0.198063,0.296813,0.297625
0.666491,1.513503,0.305687,0.198375,0.291813,0.291813
0.619325,1.505394,0.305813,0.198750,0.286313,0.285625
0.563446,1.484311,0.306000,0.198625,0.282063,0.281375
0.513285,1.469450,0.305687,0.199000,0.279562,0.278625
0.476307,1.455401,0.306500,0.199375,0.276688,0.275750
0.437047,1.453607,0.307188,0.199750,0.274063,0.273438
0.398943,1.446773,0.308000,0.199750,0.271312,0.271062
0.358827,1.430605,0.308063,0.200000,0.269563,0.269188
0.316593,1.412420,0.308875,0.200938,0.268375,0.267188
0.275668,1.387357,0.310188,0.201813,0.266375,0.265125
0.226095,1.358864,0.311437,0.201938,0.264500,0.264000
0.180026,1.320459,0.312813,0.202500,0.263188,0.263125
0.138064,1.261164,0.313625,0.203750,0.262375,0.262000
0.094855,1.127758,0.315313,0.204938,0.261750,0.261000
0.060794,0.942516,0.316938,0.205750,0.260437,0.260437
0.036796,0.647210,0.317438,0.205125,0.261063,0.260875
0.030663,0.198989,0.317313,0.205625,0.260875,0.260250
0.042502,6.061514,0.318438,0.206625,0.261125,0.259938
0.066277,5.765124,0.319062,0.207750,0.260188,0.258812
0.102603,5.540920,0.319125,0.208250,0.260250,0.258687
0.148489,5.410958,0.319375,0.210063,0.260125,0.257938
0.193194,5.341232,0.320812,0.212188,0.260500,0.256562
0.240104,5.322170,0.322250,0.214313,0.259875,0.255313
0.285631,5.288506,0.322813,0.215188,0.260000,0.254688
0.325255,5.308416,0.322562,0.217812,0.260500,0.253813
0.371937,5.307414,0.324250,0.220625,0.261250,0.252750
0.421685,5.306486,0.325375,0.223312,0.261000,0.251688
0.467694,5.290322,0.326437,0.224875,0.261375,0.251125
0.501405,5.284477,0.326500,0.227188,0.261875,0.250875
0.538715,5.282624,0.327125,0.229688,0.262500,0.250688
0.579338,5.262564,0.330250,0.233500,0.262563,0.250375
0.614258,5.233051,0.332813,0.237000,0.262688,0.249750
0.646606,5.203953,0.334938,0.238813,0.262937,0.249938
0.676088,5.189656,0.336250,0.242250,0.263625,0.249750
0.710889,5.170565,0.339250,0.246250,0.264125,0.249750
0.738950,5.151969,0.342125,0.249187,0.264188,0.249500
0.763848,5.137617,0.344938,0.252125,0.264250,0.249563
0.792052,5.110027,0.348438,0.254125,0.263813,0.250187
0.813626,5.087292,0.351312,0.258875,0.263937,0.250563
0.834689,5.090376,0.355188,0.268938,0.264125,0.250250
0.846803,5.062834,0.357125,0.269625,0.263813,0.250688
0.865400,5.022576,0.359562,0.278813,0.264188,0.250937
0.879678,4.974316,0.362875,0.283812,0.263937,0.251125
0.885155,4.978631,0.364500,0.289813,0.263813,0.250625
0.894070,4.991779,0.366562,0.291938,0.263563,0.250750
0.901640,5.000511,0.367125,0.292563,0.263750,0.251188
0.910138,4.998540,0.368500,0.298813,0.264125,0.251375
0.918065,5.003190,0.370500,0.305125,0.264375,0.251188
0.931818,5.019385,0.373000,0.309500,0.263875,0.251250
0.937809,5.018909,0.373563,0.308562,0.263875,0.251563
0.942372,5.015718,0.373500,0.311000,0.264063,0.251688
0.943807,5.016283,0.374938,0.315500,0.264125,0.251500
0.951246,5.015344,0.375937,0.318938,0.264313,0.251063
0.957986,5.018246,0.377313,0.321438,0.264375,0.251375
0.971731,5.018151,0.377063,0.325813,0.264875,0.251500
0.973166,5.018701,0.377938,0.329937,0.265188,0.251500
0.978171,5.016602,0.378813,0.333063,0.265125,0.250937
0.977170,5.017021,0.377500,0.323688,0.264375,0.251125
0.957422,5.018570,0.372875,0.309625,0.263750,0.251000
0.924838,5.024710,0.366500,0.292875,0.263438,0.250625
0.889861,5.051416,0.359063,0.271500,0.262313,0.249813
0.830687,5.070581,0.350125,0.250250,0.260750,0.249938
0.766788,5.097870,0.341062,0.242313,0.260688,0.250000
0.697413,5.139734,0.333625,0.235687,0.260688,0.249938
0.625623,5.198422,0.327875,0.230000,0.260812,0.249813
0.554046,5.269108,0.322313,0.223750,0.260875,0.250625
0.474919,5.352357,0.317937,0.218500,0.260938,0.251938
0.408705,5.410747,0.315750,0.215250,0.261563,0.253188
0.355580,5.489221,0.314938,0.213750,0.261813,0.253625
0.326904,5.534373,0.314625,0.212500,0.261625,0.254250
0.300643,5.584696,0.313688,0.210750,0.261875,0.255188
0.283229,5.622594,0.313750,0.210375,0.262188,0.255813
0.258504,5.674748,0.313750,0.209438,0.262000,0.256312
0.224332,5.754117,0.313250,0.207625,0.262188,0.257437
0.200987,5.834971,0.312937,0.207250,0.262625,0.258188
0.184675,5.939392,0.313188,0.206813,0.263125,0.258750
0.171467,6.052683,0.313688,0.206375,0.263375,0.259063
0.161696,6.205212,0.313625,0.205313,0.263375,0.260250
0.143130,0.063746,0.313250,0.204125,0.264063,0.261375
0.139251,0.283410,0.312937,0.203938,0.264625,0.262625
0.135350,0.571795,0.313063,0.203438,0.265000,0.263250
0.139005,0.804448,0.313250,0.202063,0.264500,0.264812
0.148306,1.053885,0.312750,0.201938,0.264750,0.266937
0.167654,1.277974,0.313188,0.201500,0.264750,0.268813
0.193131,1.448954,0.313563,0.201000,0.264188,0.270000
0.209587,1.565141,0.313937,0.200563,0.264313,0.272438
0.243326,1.676006,0.313313,0.199375,0.264937,0.275938
0.286215,1.767494,0.313563,0.198813,0.265750,0.279375
0.329045,1.833691,0.314375,0.198500,0.266125,0.282938
0.375069,1.887111,0.315125,0.197500,0.266937,0.287438
0.419471,1.909614,0.314750,0.197125,0.267750,0.290812
0.449120,1.935657,0.315875,0.196938,0.268375,0.293688
0.474652,1.959621,0.316938,0.196750,0.268313,0.297000
0.500436,1.979297,0.317875,0.196250,0.268813,0.301875
0.530240,2.016281,0.318688,0.195812,0.269688,0.307500
0.565195,2.039088,0.320375,0.195750,0.270938,0.312813
0.600551,2.051043,0.321813,0.195563,0.271813,0.317062
0.626856,2.060734,0.323312,0.195312,0.272500,0.322625
0.658457,2.070758,0.324625,0.194625,0.273313,0.329125
0.692334,2.081263,0.326187,0.194625,0.274688,0.335625
0.723058,2.091169,0.328938,0.194875,0.275563,0.342000
0.753725,2.103141,0.331438,0.194500,0.276500,0.352688
0.779660,2.107137,0.332437,0.193938,0.278125,0.368062
0.805371,2.102327,0.333250,0.194250,0.278562,0.376938
0.821814,2.107323,0.335500,0.194375,0.279750,0.390938
0.846677,2.110828,0.337438,0.194250,0.280938,0.404063
0.868768,2.105291,0.338375,0.193813,0.282500,0.416688
0.888495,2.104885,0.339438,0.194063,0.283812,0.429500
0.910455,2.102403,0.341250,0.194375,0.285062,0.437500
0.925601,2.099586,0.342500,0.194125,0.285188,0.443563
0.935991,2.100091,0.342687,0.193750,0.286063,0.449625
0.944682,2.104190,0.342750,0.194250,0.287000,0.454250
0.952873,2.107039,0.343500,0.194437,0.287000,0.455813
0.956615,2.106055,0.344187,0.194000,0.287500,0.463563
0.966842,2.103845,0.344063,0.193875,0.287938,0.464938
0.968197,2.105515,0.344750,0.194125,0.288750,0.471188
0.974504,2.106895,0.345750,0.194375,0.288500,0.467813
0.973301,2.110528,0.345750,0.194000,0.287000,0.457313
0.961545,2.112609,0.343500,0.193625,0.285875,0.442625
0.944856,2.118360,0.340688,0.193938,0.283875,0.411875
0.906015,2.122124,0.337250,0.194188,0.281625,0.380250
0.862056,2.123892,0.333812,0.194313,0.278000,0.344063
0.804478,2.127743,0.328438,0.194125,0.273688,0.327938
0.726318,2.136966,0.324750,0.194688,0.272250,0.320938
0.690177,2.136388,0.323438,0.195000,0.271375,0.315937
0.660867,2.135357,0.322188,0.195125,0.270000,0.311000
0.630197,2.131667,0.320625,0.194875,0.268500,0.304062
0.581161,2.125245,0.318187,0.195438,0.267062,0.297500
0.530257,2.122262,0.317188,0.196187,0.266750,0.293187
0.496149,2.101495,0.316563,0.196688,0.265687,0.288625
0.461718,2.093158,0.315875,0.196625,0.264812,0.284125
0.417420,2.061975,0.313937,0.197188,0.264188,0.279562
0.368483,2.030158,0.313063,0.198250,0.263687,0.275875
0.324008,2.005018,0.313313,0.199000,0.262937,0.272250
0.282051,1.963174,0.313000,0.199688,0.262563,0.269375
0.235718,1.895515,0.312188,0.200000,0.262625,0.267437
0.193087,1.806902,0.312063,0.201188,0.262750,0.265938
0.163958,1.718354,0.312875,0.202125,0.262688,0.264063
0.133157,1.579057,0.313313,0.202688,0.262125,0.262438
0.106208,1.402656,0.312937,0.203250,0.262250,0.261188
0.087302,1.194542,0.314188,0.204375,0.262250,0.260125
0.074689,0.957732,0.314875,0.204875,0.261813,0.259000
0.074517,0.650082,0.314938,0.204688,0.261875,0.258500
0.081861,0.375266,0.314500,0.205063,0.262438,0.258312
0.096771,0.159826,0.314687,0.206438,0.262750,0.257562
0.124469,6.214352,0.315000,0.207750,0.263375,0.256875
0.164535,6.051803,0.315562,0.209188,0.263313,0.256312
0.199960,5.955936,0.315062,0.210000,0.264063,0.255875
0.241502,5.899249,0.314563,0.211688,0.264750,0.255437
0.274479,5.857528,0.314938,0.214000,0.265438,0.253938
0.318059,5.800529,0.315062,0.215250,0.265313,0.253000
0.351677,5.762166,0.313625,0.216375,0.266062,0.252438
0.390685,5.720589,0.314000,0.219438,0.267437,0.251625
0.429727,5.688007,0.314625,0.222063,0.268250,0.250313
0.488571,5.643277,0.315375,0.224563,0.268438,0.249688
0.541765,5.621532,0.315188,0.226813,0.269875,0.249313
0.587702,5.599640,0.316000,0.230875,0.271375,0.249000
0.633790,5.584303,0.317625,0.235812,0.273625,0.248500
0.682116,5.569105,0.319000,0.239250,0.274750,0.248125
0.724222,5.555162,0.319687,0.242750,0.276375,0.248187
0.756794,5.539684,0.320500,0.246813,0.278188,0.248125
0.786701,5.533073,0.322313,0.251063,0.279750,0.247875
0.817566,5.526788,0.323438,0.255813,0.280938,0.247438
0.852845,5.518660,0.324437,0.264875,0.282938,0.247500
0.888213,5.511303,0.325750,0.282875,0.285188,0.247688
0.924812,5.501320,0.327938,0.300563,0.287875,0.247375
0.963600,5.498736,0.330063,0.313188,0.289750,0.247250
0.992381,5.493694,0.331375,0.324813,0.292000,0.247563
1.023112,5.486298,0.331938,0.335125,0.293625,0.247813
1.049469,5.481199,0.333688,0.346812,0.295000,0.247625
1.068329,5.477300,0.334750,0.353375,0.295688,0.247250
1.082733,5.475247,0.335000,0.354250,0.296375,0.247563
1.092661,5.473846,0.334500,0.356625,0.296688,0.247500
1.098811,5.475587,0.335250,0.361375,0.297500,0.247500
1.106374,5.473721,0.335938,0.366188,0.297688,0.247187
1.116187,5.472158,0.336937,0.367000,0.297625,0.247438
1.120683,5.471638,0.335875,0.366125,0.298063,0.247625
1.116187,5.472158,0.336000,0.367063,0.297313,0.247375
