-0.77,269.98,-0.03,0.23
-0.72,270.40,-0.03,0.23
-0.74,271.34,-0.02,0.23
-0.74,271.41,-0.02,0.23
-0.72,273.17,-0.02,0.23
-0.66,273.71,-0.02,0.23
-0.66,140.52,-0.02,0.23
-0.66,140.14,-0.02,0.23
-0.61,140.66,-0.02,0.23
-0.61,140.28,-0.02,0.23
-0.81,149.01,-0.01,0.24
-1.51,168.37,-0.03,0.23
-1.19,156.95,-0.03,0.23
-1.22,151.10,-0.03,0.23
-1.22,150.85,-0.03,0.23
-0.96,150.63,-0.03,0.23
-1.04,151.44,-0.02,0.23
-1.01,147.87,-0.03,0.23
-1.01,147.62,-0.03,0.23
-1.05,152.50,-0.02,0.23
-0.95,159.27,-0.01,0.24
-1.31,189.79,-0.01,0.24
-1.21,220.31,-0.01,0.24
-0.39,251.49,-0.01,0.25
1.12,263.64,-0.01,0.26
3.16,274.04,-0.02,0.27
4.82,286.07,-0.05,0.29
6.40,300.47,-0.06,0.30
8.18,311.12,-0.07,0.31
9.99,319.64,-0.08,0.32
11.38,326.60,-0.09,0.33
12.45,332.30,-0.10,0.32
13.37,339.47,-0.11,0.32
14.61,346.46,-0.12,0.32
15.90,353.53,-0.13,0.31
16.78,359.17,-0.14,0.30
17.87,7.36,-0.15,0.29
18.79,15.76,-0.16,0.27
19.26,23.38,-0.16,0.25
19.44,30.98,-0.16,0.24
19.83,39.84,-0.15,0.22
19.23,48.46,-0.14,0.22
18.55,55.48,-0.12,0.21
17.86,62.79,-0.10,0.20
17.24,68.59,-0.09,0.20
16.81,75.46,-0.08,0.20
16.61,83.39,-0.07,0.19
16.62,90.47,-0.05,0.19
16.90,98.32,-0.03,0.19
16.83,106.38,-0.01,0.19
17.08,114.26,0.02,0.19
17.54,121.92,0.03,0.19
17.77,129.78,0.05,0.20
17.71,136.97,0.08,0.20
18.09,144.87,0.11,0.21
18.66,152.62,0.14,0.23
18.73,160.72,0.16,0.24
18.48,169.04,0.17,0.26
17.81,177.09,0.16,0.28
16.62,185.36,0.14,0.29
15.80,191.56,0.13,0.30
15.06,198.65,0.13,0.31
14.52,205.23,0.11,0.31
13.95,212.22,0.10,0.31
13.24,217.85,0.07,0.31
12.18,226.34,0.03,0.32
11.09,235.87,-0.00,0.32
10.01,246.88,-0.04,0.32
9.18,257.38,-0.06,0.32
8.95,267.80,-0.07,0.32
8.65,276.44,-0.08,0.31
8.17,286.43,-0.09,0.30
7.27,296.55,-0.09,0.29
6.66,308.18,-0.09,0.28
5.37,318.49,-0.09,0.26
4.48,330.39,-0.09,0.24
0.07,340.70,-0.08,0.23
2.01,351.74,-0.07,0.21
-0.07,9.24,-0.06,0.20
-1.50,46.76,-0.04,0.20
-1.52,109.50,-0.02,0.20
-1.26,118.11,-0.03,0.21
-0.46,87.71,-0.05,0.21
-1.46,70.57,-0.06,0.21
1.59,58.53,-0.07,0.22
3.50,49.26,-0.08,0.22
5.85,45.18,-0.09,0.22
9.01,44.67,-0.11,0.22
12.11,43.78,-0.12,0.23
14.88,42.64,-0.14,0.23
17.69,41.72,-0.16,0.24
20.52,41.24,-0.18,0.25
22.82,40.13,-0.19,0.26
24.98,38.71,-0.22,0.26
27.64,39.33,-0.24,0.26
30.03,39.18,-0.26,0.27
31.77,38.64,-0.28,0.27
33.52,38.15,-0.30,0.28
35.25,37.91,-0.33,0.28
37.48,37.73,-0.36,0.29
38.97,37.67,-0.40,0.29
41.11,37.94,-0.47,0.29
42.72,37.52,-0.52,0.29
43.49,37.70,-0.53,0.30
44.83,37.31,-0.55,0.30
45.92,37.36,-0.56,0.31
46.75,37.20,-0.57,0.31
47.66,37.26,-0.58,0.30
48.62,37.78,-0.60,0.30
49.50,38.49,-0.61,0.30
50.01,38.94,-0.60,0.31
49.25,38.16,-0.58,0.31
48.03,37.52,-0.55,0.30
46.31,37.41,-0.51,0.30
43.15,36.98,-0.39,0.30
39.13,36.15,-0.33,0.29
34.78,35.51,-0.26,0.28
30.42,34.56,-0.21,0.28
25.64,33.66,-0.17,0.28
21.42,32.68,-0.14,0.27
17.92,31.94,-0.11,0.27
14.59,32.26,-0.08,0.26
10.75,31.88,-0.06,0.26
7.75,30.62,-0.03,0.25
6.05,38.94,-0.01,0.25
3.10,47.88,0.04,0.25
1.93,52.20,0.05,0.25
1.64,55.70,0.05,0.25
1.45,55.73,0.05,0.25
0.27,52.66,0.08,0.25
-2.62,102.51,0.10,0.25
-0.46,202.00,0.08,0.24
3.16,206.43,0.07,0.24
6.66,208.91,0.08,0.24
10.02,210.94,0.11,0.24
13.18,211.30,0.16,0.24
16.37,210.88,0.23,0.25
19.48,211.11,0.32,0.26
22.65,210.37,0.41,0.26
25.02,209.79,0.50,0.26
27.53,208.95,0.58,0.26
29.56,208.82,0.61,0.26
31.09,208.16,0.63,0.26
32.45,207.55,0.66,0.26
33.98,206.85,0.68,0.26
35.18,207.19,0.70,0.26
36.35,207.57,0.73,0.27
37.67,208.79,0.75,0.27
38.92,209.70,0.78,0.28
40.32,211.18,0.81,0.29
41.44,211.82,0.84,0.29
42.53,212.50,0.86,0.29
43.41,212.17,0.87,0.29
44.33,212.45,0.89,0.29
45.28,212.31,0.91,0.29
46.12,212.23,0.93,0.29
46.75,211.63,0.94,0.29
47.33,211.57,0.95,0.29
47.56,211.52,0.94,0.29
47.16,211.59,0.92,0.29
46.57,211.53,0.90,0.29
45.08,210.85,0.85,0.29
43.12,210.38,0.80,0.28
40.44,209.59,0.75,0.28
38.01,209.12,0.70,0.28
35.38,209.06,0.65,0.28
33.00,208.53,0.61,0.28
30.24,208.19,0.52,0.27
27.22,206.78,0.38,0.27
24.11,205.56,0.26,0.28
21.10,205.13,0.17,0.28
18.49,204.73,0.09,0.28
15.84,204.58,0.01,0.28
12.70,204.19,-0.05,0.28
9.84,202.57,-0.07,0.28
7.36,202.23,-0.09,0.27
4.77,200.12,-0.11,0.27
2.63,197.18,-0.12,0.26
0.66,190.76,-0.12,0.26
-0.97,186.32,-0.12,0.25
-2.67,34.03,-0.12,0.25
-3.02,186.63,-0.11,0.26
-1.64,332.94,-0.12,0.26
0.38,12.07,-0.11,0.26
1.60,12.65,-0.10,0.27
2.69,4.71,-0.10,0.27
4.29,3.83,-0.11,0.28
6.58,1.78,-0.12,0.30
8.98,359.99,-0.12,0.31
11.42,355.73,-0.13,0.33
13.33,353.43,-0.14,0.35
15.81,352.23,-0.15,0.36
18.32,351.75,-0.16,0.38
20.71,351.37,-0.17,0.40
22.96,350.84,-0.18,0.42
24.90,350.51,-0.19,0.44
26.87,349.85,-0.20,0.45
28.53,349.85,-0.21,0.46
29.78,349.60,-0.22,0.48
31.23,349.21,-0.23,0.49
32.63,349.22,-0.24,0.51
34.04,349.17,-0.25,0.53
35.21,349.44,-0.26,0.55
36.76,349.03,-0.27,0.56
38.02,348.85,-0.28,0.58
39.09,348.78,-0.29,0.59
40.21,348.56,-0.30,0.60
41.13,348.80,-0.30,0.61
41.93,348.69,-0.31,0.62
42.31,348.70,-0.31,0.62
42.47,348.49,-0.30,0.61
42.12,348.78,-0.30,0.60
41.15,348.91,-0.28,0.56
38.95,349.04,-0.26,0.51
35.50,349.37,-0.23,0.47
32.40,349.45,-0.20,0.43
28.38,349.81,-0.18,0.40
25.02,349.84,-0.16,0.36
21.14,351.24,-0.13,0.34
17.62,351.91,-0.11,0.31
14.17,352.82,-0.09,0.29
11.08,353.67,-0.08,0.27
8.34,354.12,-0.06,0.26
5.94,354.01,-0.05,0.25
3.53,353.21,-0.04,0.24
1.26,352.02,-0.03,0.23
-0.90,359.38,-0.01,0.23
-2.76,88.25,0.01,0.22
-0.83,153.71,0.01,0.21
3.41,162.00,0.02,0.20
5.74,163.44,0.03,0.21
7.30,163.12,0.03,0.21
9.93,162.70,0.05,0.20
12.69,163.25,0.06,0.20
14.78,164.04,0.07,0.19
16.95,162.82,0.09,0.18
19.03,163.68,0.12,0.17
21.32,164.59,0.16,0.16
23.49,165.31,0.19,0.14
26.14,165.25,0.26,0.12
28.96,165.03,0.31,0.10
31.20,164.52,0.36,0.09
33.15,164.55,0.42,0.07
35.22,164.30,0.47,0.06
36.86,164.30,0.53,0.04
38.80,165.11,0.58,0.03
40.24,165.87,0.61,0.02
41.45,166.00,0.62,0.01
42.37,165.52,0.62,0.01
42.86,165.37,0.63,-0.00
43.56,165.36,0.64,-0.01
44.42,164.97,0.65,-0.01
44.68,165.01,0.65,-0.02
44.92,164.83,0.65,-0.01
44.94,164.87,0.65,-0.01
44.88,164.88,0.65,0.00
44.07,165.00,0.63,0.02
42.27,165.26,0.59,0.05
39.89,165.34,0.53,0.08
37.22,165.83,0.47,0.10
34.91,166.21,0.39,0.13
32.51,167.02,0.33,0.15
30.23,167.22,0.27,0.16
28.09,167.42,0.22,0.19
25.55,168.09,0.16,0.21
23.23,168.51,0.11,0.22
20.77,168.68,0.06,0.24
18.16,169.69,0.02,0.26
15.43,170.84,-0.02,0.28
12.72,172.62,-0.05,0.29
10.17,177.13,-0.07,0.30
7.43,182.37,-0.08,0.30
4.61,189.93,-0.09,0.29
1.71,205.54,-0.10,0.28
0.10,226.95,-0.10,0.27
-0.24,239.45,-0.10,0.26
-0.44,226.23,-0.09,0.25
0.19,216.39,-0.09,0.25
-0.19,200.11,-0.09,0.24
-0.28,186.44,-0.09,0.24
0.31,185.39,-0.08,0.24
-0.05,174.91,-0.09,0.23
0.89,150.81,-0.09,0.22
3.88,116.30,-0.09,0.22
6.77,100.34,-0.09,0.22
9.51,93.92,-0.10,0.21
13.25,89.99,-0.11,0.19
17.18,86.59,-0.12,0.19
20.69,83.29,-0.14,0.17
23.74,82.09,-0.15,0.15
25.69,80.70,-0.17,0.14
28.22,79.93,-0.18,0.12
30.62,79.17,-0.20,0.11
32.70,78.44,-0.22,0.09
34.83,78.13,-0.23,0.08
36.38,77.90,-0.25,0.07
37.96,77.80,-0.26,0.06
39.07,77.74,-0.28,0.05
40.08,77.71,-0.28,0.04
40.98,77.84,-0.29,0.04
41.64,77.54,-0.30,0.03
42.44,77.19,-0.32,0.02
43.51,77.02,-0.33,0.01
44.30,76.80,-0.33,-0.00
45.37,76.63,-0.34,-0.01
46.10,76.43,-0.36,-0.02
47.02,76.21,-0.39,-0.03
47.65,76.31,-0.42,-0.04
48.43,76.40,-0.47,-0.05
49.14,76.44,-0.45,-0.04
48.65,76.10,-0.43,-0.02
47.57,76.05,-0.36,0.01
45.87,76.03,-0.33,0.04
43.21,76.62,-0.30,0.07
40.67,77.09,-0.27,0.09
38.34,77.74,-0.24,0.12
35.47,78.35,-0.21,0.15
32.33,78.41,-0.19,0.17
29.91,78.23,-0.17,0.19
27.33,77.85,-0.15,0.21
24.90,77.58,-0.13,0.22
22.44,77.82,-0.11,0.24
19.66,78.84,-0.09,0.26
16.31,78.18,-0.08,0.27
14.37,78.70,-0.06,0.28
12.59,78.62,-0.04,0.29
10.63,78.67,-0.01,0.30
9.12,79.14,0.01,0.30
7.66,78.71,0.04,0.31
5.84,79.20,0.07,0.31
4.52,79.66,0.07,0.30
4.15,80.10,0.08,0.30
3.45,76.40,0.09,0.30
2.89,80.61,0.10,0.29
2.67,84.50,0.10,0.28
2.82,85.28,0.10,0.28
2.14,86.59,0.10,0.28
0.80,88.00,0.10,0.28
-0.40,90.88,0.10,0.28
-2.04,96.13,0.10,0.28
-2.87,249.57,0.09,0.28
-0.77,263.24,0.08,0.27
1.28,266.02,0.05,0.27
3.60,267.45,0.04,0.28
5.74,268.06,0.04,0.29
7.58,269.07,0.03,0.30
9.80,270.06,0.03,0.32
11.69,270.93,0.04,0.33
13.92,271.59,0.06,0.35
15.96,271.73,0.08,0.37
17.96,271.59,0.11,0.39
19.74,271.80,0.13,0.40
20.95,271.75,0.14,0.41
22.04,271.81,0.15,0.43
23.02,271.96,0.18,0.44
24.53,272.07,0.21,0.46
25.77,271.86,0.22,0.48
27.31,271.87,0.24,0.49
28.32,271.85,0.26,0.50
29.27,271.88,0.28,0.51
29.74,271.49,0.29,0.51
30.11,271.28,0.30,0.53
30.75,271.36,0.32,0.54
31.34,271.29,0.33,0.54
31.72,270.87,0.34,0.54
32.14,270.32,0.36,0.55
32.67,269.93,0.38,0.55
33.05,269.22,0.39,0.56
33.34,269.05,0.40,0.56
33.59,268.64,0.40,0.56
33.81,268.48,0.41,0.56
33.97,268.29,0.41,0.56
33.73,268.12,0.39,0.54
