0918.85,148.66,-0.62,-0.09
20.04,147.29,-0.62,-0.09
20.87,147.62,-0.63,-0.09
21.74,147.98,-0.64,-0.09
22.81,148.39,-0.65,-0.09
23.83,148.66,-0.66,-0.09
24.65,6.86,-0.67,-0.09
25.29,7.06,-0.68,-0.09
26.14,6.27,-0.68,-0.09
26.99,6.40,-0.69,-0.10
27.65,6.72,-0.69,-0.10
28.40,6.91,-0.69,-0.10
29.01,7.20,-0.70,-0.10
29.74,7.10,-0.70,-0.10
30.45,7.10,-0.70,-0.10
31.03,7.45,-0.70,-0.10
31.50,7.54,-0.70,-0.10
32.26,8.19,-0.70,-0.10
33.13,8.66,-0.71,-0.11
33.97,9.01,-0.71,-0.11
34.67,9.58,-0.71,-0.11
35.43,9.56,-0.72,-0.11
36.00,9.71,-0.72,-0.11
36.42,9.66,-0.72,-0.11
36.75,9.75,-0.72,-0.11
36.92,9.70,-0.72,-0.11
37.22,8.64,-0.72,-0.11
37.64,8.83,-0.72,-0.11
37.69,8.94,-0.72,-0.11
37.57,8.97,-0.72,-0.11
37.39,9.05,-0.72,-0.11
36.75,8.98,-0.72,-0.11
35.55,9.00,-0.71,-0.11
34.20,8.42,-0.70,-0.11
32.69,8.31,-0.70,-0.11
31.50,9.05,-0.69,-0.10
30.86,8.95,-0.69,-0.10
30.38,8.66,-0.69,-0.10
29.86,8.44,-0.69,-0.10
29.43,8.13,-0.68,-0.10
29.11,7.68,-0.68,-0.10
28.70,7.56,-0.68,-0.10
28.57,7.86,-0.68,-0.10
28.45,7.85,-0.68,-0.10
28.36,7.82,-0.67,-0.10
28.10,7.89,-0.67,-0.10
27.77,8.03,-0.67,-0.10
27.12,8.19,-0.66,-0.10
26.60,8.36,-0.66,-0.10
26.08,8.60,-0.65,-0.10
25.44,8.43,-0.65,-0.10
24.87,8.54,-0.64,-0.10
24.14,8.45,-0.63,-0.10
23.38,8.47,-0.63,-0.10
22.82,8.30,-0.63,-0.10
22.37,8.29,-0.62,-0.10
22.01,8.30,-0.62,-0.10
21.51,8.20,-0.61,-0.10
21.02,8.23,-0.61,-0.09
20.66,8.17,-0.61,-0.09
20.24,8.03,-0.60,-0.09
19.86,7.77,-0.60,-0.09
19.50,7.70,-0.60,-0.09
