58,56,57,64,865676,1020796,899585,859604
56,62,59,57,868208,1036232,900092,849988
57,70,63,52,872762,1052680,900345,842902
56,78,64,49,877824,1070393,902368,837842
58,85,65,45,883391,1091143,904900,834046
58,90,68,43,892247,1115436,909708,832022
59,97,72,38,899585,1139729,915021,831262
59,102,72,36,905912,1156936,918816,830503
61,110,76,33,916793,1187808,925903,830250
60,100,72,35,902368,1149344,917299,831262
58,94,70,39,892247,1122016,910467,832528
58,89,67,43,884403,1098482,905912,834046
57,83,63,47,877317,1075455,902116,837842
57,75,63,52,871244,1053440,899079,842649
55,68,61,54,864918,1035220,896802,848470
55,61,57,59,861376,1020543,896802,856314
58,55,58,68,861881,1011939,898068,866436
61,51,60,75,861881,1002829,900092,877570
62,48,59,82,863800,995744,903128,891488
65,43,60,91,866943,991696,907430,906165
68,40,59,99,871497,988912,914262,925903
70,36,61,106,874534,985622,920336,944881
73,32,63,115,879595,983344,927420,966391
78,29,64,124,887440,982332,936025,990176
74,32,63,114,878076,984863,926662,958040
69,37,61,104,870738,989164,918058,929951
66,41,60,96,867448,993972,911984,908189
64,43,59,88,864918,1000045,907430,891741
61,48,58,80,863652,1007637,903634,876305
61,51,59,71,865930,1017507,902368,865676
57,56,57,64,867955,1028387,901863,856821
65,69,53,55,892247,1043064,887187,848976
70,74,50,52,725442,1054957,882631,847205
75,81,48,50,929446,1069128,879848,846445
78,86,47,47,950448,1087853,878835,846699
85,92,47,45,973982,1105820,878076,847964
88,96,45,41,1002070,1127076,877824,849735
82,91,47,45,954244,1093673,878329,845433
76,84,49,47,928686,1073430,879848,844674
72,79,51,49,906672,1054451,881619,845686
67,72,53,53,889464,1040787,886174,848217
64,67,53,56,876052,1029400,890982,852012
60,58,56,61,862134,1017253,893513,853531
56,55,58,68,852772,1010928,900345,859857
56,53,64,73,846699,1006878,910720,867702
53,48,68,79,839866,1003082,922360,876812
52,45,73,86,837336,1000805,938555,890476
49,43,76,94,835059,999540,957280,905912
49,40,83,101,833287,1000552,978537,921601
47,37,88,107,832022,1001058,1002829,940832
46,36,94,116,830503,1002070,1027881,961076
47,38,87,109,832275,999792,991442,934253
49,40,81,98,834552,999286,962088,909455
51,43,75,92,838348,1000552,940832,893513
54,47,70,84,843662,1003335,924637,880606
54,51,66,76,849735,1008396,910720,868713
56,54,62,72,858086,1014216,901610,861376
59,56,57,66,867955,1020796,894777,856314
59,56,58,65,866840,1019784,894524,856060
65,58,53,65,881872,1021049,886933,859857
70,60,50,64,898320,1022061,880354,863400
75,61,46,65,916034,1023580,876052,867955
83,63,41,65,938808,1027375,872508,874534
91,66,39,67,964872,1033195,870232,881366
98,69,33,68,994226,1039268,867702,888704
106,72,31,70,1023326,1046353,866183,897056
114,75,28,71,1050150,1052174,864412,904140
104,72,33,70,1006372,1041545,866183,892753
94,67,36,67,964872,1031676,867955,880100
85,65,40,66,935265,1025857,872256,872762
77,61,44,65,908695,1020543,877065,866436
71,60,48,65,889210,1018265,882884,861881
68,61,51,64,875799,1017507,888957,859604
61,56,54,64,864665,1017000,895284,857579
56,56,58,64,852772,1017507,903888,856060
52,57,65,66,843156,1019276,914768,855302
48,58,72,68,835312,1022568,929951,856314
44,57,78,71,828985,1027123,947918,859097
39,58,84,74,825948,1033448,969427,863147
35,59,94,76,821900,1041292,993466,867955
31,62,104,80,819116,1050403,1019784,873774
27,62,111,85,817851,1059260,1045847,881113
32,61,101,79,821393,1045847,1005866,871244
37,59,90,75,826201,1036992,975247,865930
41,57,82,71,831768,1028640,949184,861628
46,57,74,69,837842,1022568,928433,858339
49,56,68,67,846192,1018772,912744,856821
54,56,63,66,855555,1017253,901104,857326
58,56,57,66,866943,1016493,893259,859097
58,56,56,64,866076,1017253,893766,858844
64,55,54,69,875292,1010421,890223,868966
69,52,52,75,884656,1004601,887187,880860
74,49,49,81,896043,999792,885415,895031
80,46,46,88,911226,998021,886174,914262
87,44,43,94,928939,996756,886680,931976
92,42,42,100,947664,995491,887187,953737
102,42,40,109,970439,995744,888452,977018
109,40,38,116,994226,996250,889970,999034
101,42,39,106,960824,995996,888957,966391
92,43,42,99,931612,995996,887945,939568
85,44,46,93,910720,998021,887692,914009
78,46,48,87,894272,1000805,889464,897056
71,48,50,80,880860,1005360,892247,883138
67,51,53,74,872256,1012192,895284,870738
62,52,56,69,867196,1018012,899079,862640
56,56,60,64,859097,1023833,903634,855302
51,61,65,61,852265,1031676,909708,848470
49,67,70,59,848723,1045088,920083,842902
46,72,76,56,845331,1061283,933241,840120
42,77,81,55,845433,1079756,948677,838854
39,82,89,53,846192,1102531,966896,838348
36,87,96,50,845433,1125052,985622,838601
33,94,104,50,847457,1150104,1006878,839612
36,87,96,51,846445,1118472,977778,838348
41,82,87,52,846952,1093168,955509,838601
43,76,80,55,845686,1067356,935265,839107
47,71,74,56,848217,1049643,920588,842144
51,65,67,59,853784,1034713,908442,846445
52,59,63,62,858086,1022568,900092,852772
58,55,57,66,866689,1014976,894777,861122
58,56,57,65,865571,1015736,895284,861122
61,51,58,74,864665,1007891,899332,873016
63,48,58,81,866183,1000299,903128,887187
66,42,60,90,867955,995238,908695,904900
69,39,61,99,871244,990176,914515,923625
70,36,62,106,875545,986634,920588,944376
74,32,62,115,879088,982586,926156,966643
78,29,64,123,885920,980814,934000,989670
78,29,64,126,885668,979549,936784,994226
75,31,63,118,877570,982080,927674,964113
72,35,61,108,870738,985622,918816,935772
67,39,61,99,865930,989923,911226,911984
66,42,59,92,863906,994985,906418,894524
63,45,59,83,861881,1000805,902368,879848
61,49,59,76,860616,1007891,900092,867955
60,53,59,70,861628,1014976,898826,859097
57,57,58,62,863400,1024592,897814,851000
55,63,59,56,866689,1036232,897056,843408
56,72,62,53,871244,1051414,897561,837588
58,78,63,49,876812,1068875,899839,834046
58,84,65,45,883391,1088612,903128,831516
57,90,69,42,890982,1112147,908442,830250
59,97,70,37,897814,1136439,913504,829491
59,102,72,36,905295,1154406,917805,829238
58,95,70,39,894272,1125811,911226,829997
58,89,68,42,884909,1101519,905658,831516
57,83,64,46,877065,1078238,901610,833793
57,76,63,51,870485,1057235,898320,837842
56,69,62,53,866183,1039775,896296,842396
55,63,59,57,861628,1025604,895789,848723
56,56,59,65,861628,1015481,896296,857073
56,57,57,66,861881,1015988,896802,857073
55,54,64,70,852012,1011432,906165,862893
52,50,68,77,844928,1007384,918058,869979
50,47,71,83,839866,1004348,932988,880860
49,44,76,90,836576,1003335,950701,894272
48,43,82,95,832780,1003335,971452,909455
46,41,87,104,830756,1003841,995996,927674
45,37,94,111,829491,1005360,1022820,947158
43,36,102,117,830503,1007637,1049643,967908
45,38,93,110,830756,1004348,1010168,939061
46,40,85,103,832528,1002070,978031,916287
48,42,79,94,835312,1002323,951966,896043
49,46,73,89,840120,1004095,933241,883138
52,48,70,80,846192,1006372,918311,873016
53,52,66,74,853531,1012445,907177,863906
56,54,62,69,860364,1017507,899839,857832
58,58,56,62,870232,1024592,894019,854038
63,63,56,58,881113,1032689,889210,850241
66,71,53,54,895284,1044076,884149,846699
70,75,51,52,910214,1056729,880860,844928
74,81,48,50,929951,1071405,878835,844928
78,85,48,45,951460,1089372,877824,845180
84,90,46,44,976006,1108098,877570,846699
88,96,46,42,1002323,1128848,878076,848976
82,91,48,44,963607,1101012,877824,845433
77,84,49,47,933494,1078744,878583,843408
70,80,50,50,909960,1059512,880354,843408
68,74,52,53,891488,1045088,884149,844928
64,70,55,55,876812,1033955,888957,847964
58,63,56,58,866436,1023580,893766,851760
56,57,60,65,857579,1016747,899585,856567
56,56,60,66,857832,1017000,899332,856314
51,58,66,67,847457,1019276,909960,854796
48,58,71,69,839107,1023073,924637,855808
43,59,78,69,832780,1027881,941339,857326
39,59,86,72,828479,1034460,961330,860869
36,61,94,74,825190,1042812,984610,864159
32,63,103,77,822406,1050908,1008396,868208
27,65,112,81,820888,1061536,1034713,873269
24,69,121,87,819369,1071405,1062043,880606
29,66,110,81,821900,1056729,1019530,871244
33,64,100,76,825190,1047619,988912,865424
37,62,89,72,830756,1039268,961330,860869
42,61,81,69,838095,1033195,939820,857579
46,61,74,67,844420,1028387,922613,856060
49,60,69,66,853531,1025351,909708,855808
54,59,62,63,862387,1024339,901610,856314
58,59,56,63,873016,1025097,895031,858086
65,60,52,62,884656,1025857,888704,859857
71,64,51,62,898573,1027375,883896,863652
75,65,46,64,915528,1029652,879341,867196
82,67,41,63,935519,1033702,875799,871750
88,68,38,65,960824,1039268,872762,878076
97,71,36,67,988405,1045088,870485,884403
104,74,32,67,1017000,1052174,868966,892500
95,71,37,66,974740,1042558,871750,880860
87,67,40,64,941844,1035472,875292,872256
78,67,43,63,915021,1030412,880100,865930
73,64,48,63,894524,1026868,885920,861628
66,62,51,64,879341,1025351,892247,859351
