56,63,62,58,1011180,902782,1539384,961481
57,69,62,54,1012698,913916,1538628,952876
59,73,63,53,1014216,925804,1538620,945800
58,76,64,51,1016493,941752,1539641,939735
58,80,65,49,1021555,960721,1539903,936681
60,83,66,47,1026363,983500,1543432,930861
60,88,67,45,1031171,1005004,1548149,926564
60,91,67,43,1035726,1021449,1551276,924034
59,92,70,42,1039268,1035113,1554816,922780
60,86,67,44,1027123,994380,1542428,928091
59,83,65,48,1019784,966545,1534824,932633
58,78,65,50,1014470,943776,1529768,939220
58,73,65,52,1010675,923283,1527241,947841
56,71,65,53,1007891,907834,1524462,955399
56,68,62,55,1006624,897214,1522936,960472
56,64,62,58,1005612,889624,1521674,965280
56,63,62,59,1006119,887346,1521923,967562
57,61,62,59,1006372,884309,1521421,969840
56,57,63,65,1008649,873184,1525470,985005
57,54,62,70,1011939,865081,1530780,1002466
59,51,63,75,1014723,860780,1538376,1025763
61,47,64,82,1018518,854457,1546976,1054855
62,43,64,91,1025604,848380,1558272,1090273
64,40,67,99,1033195,845095,1569496,1127987
62,42,66,91,1021808,851164,1552284,1077869
59,47,63,83,1013457,859519,1538363,1036884
59,51,64,75,1008144,869130,1529515,1005760
58,55,62,70,1005612,879754,1522691,981732
57,57,62,66,1005360,886080,1519401,969848
56,58,63,63,1006262,891900,1517879,961476
56,63,62,60,1006878,897978,1518384,955158
56,63,61,59,1006119,896957,1517616,955158
61,65,58,57,1018518,900500,1502692,951359
67,68,55,55,1031424,905574,1491056,948322
70,71,53,56,1048124,914928,1482709,945800
75,75,49,54,1067863,922867,1475624,944531
80,78,46,54,1090636,934253,1469547,944281
85,82,43,53,1117713,948322,1463228,945796
92,86,41,52,1145801,964268,1459424,947571
98,89,39,53,1174902,977932,1455384,950608
92,84,42,53,1134415,954147,1458927,946044
86,81,43,54,1101265,932637,1464489,945796
80,76,45,55,1071405,915434,1472587,945538
73,74,51,55,1048884,904806,1482705,947571
70,71,53,58,1029905,895194,1494353,951109
65,68,53,59,1014723,889369,1508010,954905
59,64,58,58,1005612,887097,1517372,958208
55,63,63,59,999286,886586,1529520,961481
52,63,68,62,996250,888358,1543943,963770
49,63,71,65,991696,889628,1559631,968321
48,60,77,68,985369,886586,1579366,980215
43,58,81,73,980814,884060,1606604,997662
41,57,89,78,978537,883305,1634518,1017412
40,53,91,85,977272,883808,1667670,1041692
38,50,100,91,976765,884309,1705117,1073580
39,53,92,85,976259,880770,1651476,1032076
41,56,85,78,978537,880016,1612759,1004254
45,57,80,72,983851,880766,1581132,984255
48,61,75,68,990936,881534,1553048,969574
51,60,70,66,999034,879754,1532044,964256
