57,54,59,65,872762,1031424,908695,866943
56,61,58,57,875799,1047872,908442,855555
57,70,62,53,880860,1065586,908189,846699
57,77,64,50,885920,1087348,909960,840878
58,84,65,45,895284,1112652,914262,836829
58,90,68,41,903634,1140488,920083,834805
59,95,71,38,913504,1168829,926662,834046
61,103,74,35,922867,1198436,933241,832528
61,113,77,30,934507,1231079,940832,831768
60,101,72,36,917299,1184771,929192,833033
58,94,70,39,903776,1147827,920336,834805
59,87,67,43,891994,1113917,912998,837842
57,80,65,47,882125,1083804,907177,841891
57,75,63,51,874787,1060019,903888,847711
56,68,62,54,871244,1043064,903382,855808
55,59,59,60,870485,1030665,903634,864412
58,56,59,66,868713,1019530,904900,874787
61,52,59,72,869220,1010168,905153,884909
62,48,61,81,870991,1003335,908695,899839
65,43,60,89,874280,996756,914515,918058
66,40,61,96,876812,991948,920841,938302
70,37,61,103,883391,987900,927420,960570
73,33,62,112,886427,983597,934253,982332
77,29,64,122,892247,980561,941844,1005866
81,27,66,131,898320,977778,949689,1027881
76,30,65,120,882884,979296,934760,983344
73,35,62,111,873269,980308,921601,950701
67,39,61,100,864665,983597,911732,922107
66,42,60,93,859351,987900,903888,899332
63,45,60,85,855808,993466,897814,880606
62,48,60,78,855302,1001311,894524,866689
60,51,58,71,867955,1024085,903634,863906
57,56,58,64,849228,1012951,882631,839107
60,61,56,57,868966,1028640,881872,840120
65,69,53,56,885668,1036232,875040,839107
70,74,52,52,905912,1050908,872762,840878
74,80,50,49,941086,1082540,879595,847711
79,86,49,48,965378,1100506,876812,847205
82,89,47,44,993466,1123786,877065,848976
89,96,45,42,1029146,1154152,879341,853024
97,103,43,40,1059512,1178192,877065,853784
87,95,45,41,1006878,1138969,875799,848723
81,89,46,44,966391,1106326,875799,845686
76,83,49,48,933494,1078997,875799,844168
72,79,50,50,907177,1056729,877570,843408
68,72,52,54,887187,1039520,880860,844928
65,66,54,57,870991,1026363,885920,848217
60,60,56,61,858339,1015988,889717,850494
57,56,60,66,844674,1004601,891741,852012
56,53,66,71,834046,997009,899839,858086
53,50,69,76,829238,995238,915021,870485
51,47,71,84,825696,992960,930964,882378
49,44,76,91,822659,991188,950701,898826
48,41,81,99,831010,1003841,987140,928180
48,39,86,105,829491,1004854,1012951,947918
45,37,94,112,826708,1002829,1037244,967908
45,34,102,121,823418,1002070,1059765,985369
47,37,92,111,821647,995744,1011939,948677
48,39,85,105,821393,991188,975500,920336
49,42,79,94,825442,993466,951712,901610
51,45,75,89,838348,1003841,939568,892247
52,47,69,81,844928,1009155,924131,879848
54,50,66,74,852265,1012951,910720,869220
56,54,63,69,858086,1014216,897814,858592
58,57,57,64,856821,1010675,881113,844168
64,58,54,64,873016,1013964,876305,850494
69,62,49,64,905658,1031676,884149,867702
76,63,46,65,925903,1032183,876558,871750
82,65,42,65,949942,1036992,872004,878329
88,66,39,65,976512,1040787,867448,884656
97,69,35,68,1005107,1045341,862640,890982
105,72,31,69,1031930,1050908,858844,897561
113,76,29,71,1062043,1057488,855555,904393
101,72,32,68,1003588,1040028,855049,886174
93,68,37,66,957027,1024339,853784,869979
85,66,41,66,925649,1017253,858086,861881
78,63,45,64,920336,1033195,881872,872762
72,61,48,64,896043,1027375,885668,864918
67,58,51,65,881872,1024844,890982,861122
62,57,56,64,869220,1024592,897561,858844
56,57,59,64,856314,1024339,905658,857326
52,58,66,66,843915,1025097,916540,855555
49,58,72,68,836576,1028640,932735,857326
44,59,78,70,831262,1036232,954244,861376
