55,62,59,59,981067,860021,1478150,932140
56,73,62,55,981320,875448,1475118,917703
57,78,63,51,983597,892411,1475872,907843
59,82,64,48,987393,908855,1478154,904802
59,88,64,45,991442,926061,1481696,901272
60,93,66,43,996756,946298,1486252,897973
61,97,68,40,1002829,968308,1490803,895194
61,104,69,37,1009408,991593,1494353,892664
65,111,72,35,1017253,1017152,1501427,891391
61,100,68,38,1004854,976410,1489031,894941
59,93,66,41,995996,943514,1479926,898745
59,88,65,45,989418,919984,1474611,903541
57,83,64,47,985369,901520,1471322,908606
58,80,64,51,983091,887346,1468036,913165
57,75,63,52,980814,874444,1467020,919234
55,68,60,56,978537,861800,1467278,926057
55,59,59,63,978537,849650,1469555,938968
56,55,60,69,980561,840540,1472836,953893
60,52,62,76,983344,834214,1477901,970345
60,48,62,84,988405,831177,1484476,990835
61,45,64,91,992960,827639,1490300,1014123
63,41,65,98,997263,824096,1496374,1039167
65,37,65,105,1001564,822068,1503965,1062189
66,35,66,110,1005612,821308,1509280,1078878
63,41,65,101,996756,824593,1495610,1041696
61,44,64,92,989418,829406,1485240,1008041
60,49,62,83,983851,834724,1477147,981720
59,51,61,76,980055,841046,1470563,959464
57,55,61,71,978177,847372,1465502,943008
55,57,58,67,977525,853445,1463735,931469
56,63,60,60,978284,861796,1462714,920988
55,63,60,59,977778,861290,1462216,921259
61,68,58,56,988912,868877,1450074,914408
66,73,54,56,1001058,878489,1442985,910112
71,78,52,53,1015736,890134,1437670,907332
76,82,49,50,1034460,904810,1433116,905578
83,85,45,49,1051921,912140,1429573,907177
88,90,43,50,1074189,925649,1427801,908602
96,95,40,48,1097216,941747,1426031,909867
104,99,39,46,1121003,959207,1425267,911630
96,93,42,48,1088107,934412,1426536,909360
87,89,43,48,1061030,915434,1430084,908859
79,83,47,50,1038003,899496,1434634,909356
74,81,49,52,1018772,887354,1440704,909619
68,76,52,53,1002576,876976,1448299,912406
64,73,56,55,990684,869632,1456392,915940
59,68,58,57,981067,862556,1465502,921001
53,62,61,61,974235,856224,1477133,929604
51,60,66,66,969680,852425,1490803,938457
49,59,71,71,966643,848891,1505475,948584
45,55,75,76,963353,846609,1522687,962496
44,53,81,81,961076,846103,1545461,978182
40,49,88,88,959811,846356,1567468,994896
38,48,95,96,959811,847120,1593021,1017152
37,46,101,104,960316,847875,1619085,1041444
37,48,93,96,960064,844838,1578349,1009302
41,50,84,87,960824,844332,1545456,981472
46,52,79,79,963607,844336,1518891,963248
47,54,73,75,967908,845850,1497382,949583
50,57,68,71,973982,848637,1478400,936437
52,58,64,64,980308,853445,1464734,927572
57,63,59,59,987900,860021,1453858,919993
56,63,60,59,986887,859519,1454376,920242
63,64,53,60,999540,859008,1443748,924028
70,67,50,62,1010928,859772,1435900,926822
76,68,46,62,1028134,861290,1428312,929352
84,68,42,64,1048884,863817,1425778,934665
93,72,39,65,1073430,867616,1420716,940748
101,73,34,69,1095698,871660,1416419,946816
109,76,31,71,1120244,876976,1413880,954137
119,81,30,73,1143524,883554,1411105,960476
109,77,32,69,1104555,873774,1414896,948330
99,74,37,67,1073430,866352,1418692,938470
89,72,40,65,1047872,862049,1425520,931633
80,70,44,63,1024844,859008,1434377,927328
72,69,49,62,1005360,857491,1445263,924286
66,66,52,60,991948,857491,1457152,923784
59,64,56,61,981573,858760,1469555,923784
54,65,63,60,974740,861539,1483220,930874
49,67,70,63,969932,864828,1499158,927580
45,66,75,65,964620,869135,1518896,930861
41,68,82,65,959558,874192,1540657,933654
37,70,90,66,956016,879000,1561404,938200
33,71,98,70,953991,885325,1585940,944780
29,73,106,74,951460,892664,1613523,952122
27,74,114,76,950448,901011,1642100,960224
31,71,105,71,952220,887359,1594793,945538
36,70,93,68,955509,877991,1557345,935936
38,69,84,66,960316,870143,1529009,930115
45,67,77,64,966643,864327,1503455,926061
48,66,71,62,974235,859772,1482198,924038
52,63,64,61,982586,857996,1467273,924540
57,63,58,59,990936,858000,1456894,925817
57,65,57,60,989418,857491,1456907,925800
63,60,55,64,996756,849397,1449556,934919
68,59,53,70,1002323,844074,1444499,943523
72,55,50,74,1015481,840038,1440707,957698
77,53,47,79,1031676,838267,1438430,974488
83,51,43,84,1049643,836492,1436401,992597
90,49,42,91,1070140,835732,1436659,1015132
98,47,39,98,1090890,835222,1437164,1038904
105,45,37,104,1111893,835222,1437670,1062696
96,48,40,98,1079504,834463,1435896,1027526
88,50,41,89,1054198,834972,1436908,1000691
83,52,45,83,1031930,837756,1438430,976259
74,54,48,77,1013457,840288,1442981,958448
70,55,52,72,998274,844585,1449813,945049
64,59,54,70,987647,851168,1457911,934151
58,60,56,64,980814,858752,1467776,927584
54,64,62,61,974740,865588,1476130,919993
51,70,67,58,972969,875962,1487775,914679
49,74,71,57,969680,887346,1502189,914418
45,77,77,57,967149,900504,1518891,912896
41,81,82,54,965125,915692,1534327,911896
39,85,88,53,963607,926817,1553808,912646
37,90,95,52,963100,944277,1576832,913916
33,93,102,51,963100,963762,1600874,914671
38,89,96,53,962088,936184,1565945,912393
39,84,87,53,963607,915430,1536853,910879
43,79,80,53,965632,898990,1513324,910634
47,75,75,55,969680,884563,1493329,912908
51,72,70,57,974740,872167,1475379,915696
53,68,64,58,979296,861290,1463473,920491
56,61,58,59,985875,853196,1456898,928588
56,61,58,60,985622,854960,1459176,928340
56,57,60,66,984104,845596,1461955,939208
59,53,60,73,985622,839776,1465502,952889
61,49,61,78,987393,836492,1470567,970084
62,45,61,86,989923,831680,1478407,993107
63,42,62,94,994480,828647,1485746,1017404
65,39,64,100,999034,825863,1492828,1040179
65,37,64,106,1002829,824092,1494855,1054842
66,35,66,109,1007384,822827,1500675,1073572
64,39,64,100,998274,825361,1488774,1036889
62,43,62,93,989923,829912,1477644,1002740
61,47,61,83,984863,835226,1470057,976676
59,50,61,76,980561,842055,1464486,955145
59,52,60,73,978537,848385,1460436,938955
57,55,59,69,977928,851674,1459171,931620
56,57,59,66,978031,856229,1458927,926061
57,62,59,59,978790,865087,1458416,916952
56,68,61,56,980814,876211,1459176,909360
58,75,61,52,984104,888868,1460690,903536
58,80,62,51,986887,900496,1462967,902018
60,85,63,47,989923,914169,1466265,899332
60,89,65,44,995491,932388,1470824,896713
61,95,66,41,1000552,950102,1474864,893925
62,100,69,39,1007132,971856,1479171,891664
61,92,66,43,997009,938461,1469800,895684
60,87,64,46,990684,915687,1463988,899244
59,84,64,47,986128,897978,1460947,904051
58,78,63,52,982838,883044,1458168,909365
59,74,61,54,980561,870906,1456645,914418
58,71,60,55,979296,863310,1456645,918724
56,66,60,57,978790,860278,1456903,921250
56,65,59,58,978790,856984,1457657,924034
51,65,63,60,971704,856984,1471824,926825
49,62,68,65,968921,854960,1486505,933903
47,60,74,70,964366,851417,1502696,942510
43,57,79,75,960316,849899,1522428,953897
41,54,85,80,958799,850152,1545452,968819
37,52,91,88,958293,849907,1569750,987043
36,51,99,94,958293,851422,1597580,1008551
34,48,105,101,958799,852429,1626681,1033346
37,50,98,93,958040,849645,1584936,1000196
38,54,90,86,959052,848637,1553301,975646
41,56,83,79,961076,848887,1526732,956677
44,57,78,74,964872,849645,1504206,942763
47,60,72,68,970692,850915,1484476,932886
51,61,68,67,976259,850915,1470048,928344
53,59,62,63,982080,852434,1459682,925054
56,62,58,58,988659,858756,1452344,921245
63,68,55,57,993720,865081,1445254,917462
67,73,54,56,1002576,872171,1438172,913414
71,77,50,53,1015736,882795,1433369,911479
76,81,48,51,1032689,896713,1429831,909872
83,85,46,51,1048884,904557,1426794,910630
88,89,42,49,1068875,917964,1425014,911136
96,92,42,49,1090384,932894,1423242,911896
87,88,43,50,1062296,912904,1426031,909876
80,83,46,50,1039015,898227,1430835,910116
75,80,49,53,1019784,886084,1436659,911128
69,75,51,54,1003588,875709,1444508,913401
65,73,54,55,990936,867616,1452596,916192
60,70,57,56,981067,863062,1461200,918480
54,64,61,60,974488,856731,1470816,924801
